reading_id,timestamp,year,month,hour,day_of_week,is_weekend,is_rush_hour,season,station_id,station_type,elevation_m,near_highway,near_industry,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,pressure_hpa,precipitation_mm,visibility_km,temp_inversion,pm25,pm10,no2,o3,so2,co,benzene,aqi,label_respiratory_risk,label_cardiovascular_risk,label_vulnerable_alert,label_outdoor_warning,label_industrial_event
RDG0005909,2022-09-28 20:00:00,2022,9,20,2,0,0,Fall,STN_URBAN_02,Urban,108.3,0,0,20.2,17.4,2.3,132.8,1011.2,0.0,6.8,0,12.0,18.9,70.2,9.4,1.4,4.64,1.52,50,0,0,0,0,0
RDG0002956,2021-11-13 15:00:00,2021,11,15,5,1,0,Fall,STN_INDUSTRIAL_01,Industrial,40.1,1,1,12.0,84.6,1.4,47.8,1014.8,0.0,3.0,0,29.1,64.4,68.1,31.8,35.1,2.54,9.73,87,0,0,1,0,1
RDG0000518,2021-02-26 18:00:00,2021,2,18,4,0,1,Winter,STN_RURAL_01,Rural,587.6,0,0,9.1,76.9,7.7,346.8,996.9,0.0,5.1,0,13.9,14.7,46.1,36.9,14.7,1.78,1.94,55,0,0,1,0,0
RDG0003886,2022-02-25 01:00:00,2022,2,1,4,0,0,Winter,STN_SUBURB_02,Suburban,88.8,0,0,-2.2,37.8,0.7,11.9,1019.3,0.0,5.7,0,11.2,10.7,12.1,24.8,15.6,2.67,0.46,47,0,0,0,0,0
RDG0007719,2023-04-17 23:00:00,2023,4,23,0,0,0,Spring,STN_SUBURB_02,Suburban,114.8,0,0,12.2,26.0,0.9,,996.0,0.0,4.2,0,35.5,75.0,66.2,20.1,9.2,0.78,,101,1,0,1,1,0
RDG0005517,2022-08-17 05:00:00,2022,8,5,2,0,0,Summer,STN_URBAN_02,Urban,67.0,0,0,22.0,37.8,13.9,,1005.4,0.0,6.2,0,36.3,54.7,53.4,24.7,9.1,0.68,7.19,103,1,0,1,1,1
RDG0003693,2022-02-03 06:00:00,2022,2,6,3,0,0,Winter,STN_URBAN_01,Urban,38.1,1,0,-2.3,78.5,1.7,184.0,1018.5,0.0,2.8,0,31.3,51.3,68.2,54.9,35.4,2.98,2.96,91,0,0,1,0,0
RDG0007135,2023-02-09 06:00:00,2023,2,6,3,0,0,Winter,STN_INDUSTRIAL_01,Industrial,44.7,1,1,18.6,81.1,3.3,312.3,1017.4,20.0,2.9,0,31.6,70.1,59.1,6.7,36.8,3.73,5.56,92,0,0,0,0,1
RDG0009816,2023-12-09 00:00:00,2023,12,0,5,1,0,Winter,STN_RURAL_01,Rural,273.7,0,0,17.2,91.6,0.2,304.5,1011.6,0.0,8.4,0,18.2,26.1,13.8,43.6,5.8,2.75,1.33,64,0,0,1,1,0
RDG0006077,2022-10-16 13:00:00,2022,10,13,6,1,0,Fall,STN_URBAN_01,Urban,79.1,1,0,18.9,46.0,3.8,121.1,997.1,0.0,5.4,0,26.9,46.5,49.2,13.2,4.4,4.38,5.09,82,0,0,1,0,1
RDG0008277,2023-06-19 06:00:00,2023,6,6,0,0,0,Summer,STN_URBAN_02,Urban,38.6,0,0,27.0,60.1,1.3,115.4,1020.6,0.0,7.6,0,41.6,95.1,30.3,94.4,10.0,6.4,2.18,116,1,1,1,0,0
RDG0000003,2021-01-01 03:00:00,2021,1,3,4,0,0,Winter,STN_SUBURB_02,Suburban,25.8,0,0,-2.8,78.2,5.4,283.6,1002.2,0.5,8.3,0,23.5,31.9,27.8,47.3,3.7,1.79,7.46,75,0,0,1,0,1
RDG0000668,2021-03-14 17:00:00,2021,3,17,6,1,1,Spring,STN_SUBURB_02,Suburban,23.6,0,0,15.9,65.4,5.8,252.2,1009.0,0.0,12.2,0,42.8,60.9,27.5,47.0,24.8,1.81,5.21,119,1,0,1,1,1
RDG0008488,2023-07-13 00:00:00,2023,7,0,3,0,0,Summer,STN_RURAL_01,Rural,427.6,0,0,33.8,37.6,8.5,144.7,1021.0,0.0,12.9,0,6.6,13.8,10.4,36.7,14.4,2.42,3.15,28,0,0,0,0,0
RDG0000290,2021-02-02 23:00:00,2021,2,23,1,0,0,Winter,STN_SUBURB_01,Suburban,92.9,0,0,-0.5,63.4,3.7,119.5,1006.8,2.0,8.7,0,39.7,87.8,13.5,20.2,6.8,2.62,0.98,111,1,0,1,1,0
RDG0003438,2022-01-06 23:00:00,2022,1,23,3,0,0,Winter,STN_RURAL_01,Rural,225.8,0,0,7.7,72.7,11.8,22.2,1019.0,0.0,5.0,0,13.3,18.2,44.4,47.7,2.3,1.32,,54,0,0,1,0,0
RDG0009723,2023-11-28 09:00:00,2023,11,9,1,0,1,Fall,STN_SUBURB_01,Suburban,83.3,0,0,20.9,67.2,2.9,151.7,1013.6,0.0,12.2,0,16.3,19.7,59.7,32.9,4.7,3.12,4.09,60,0,0,1,0,0
RDG0002165,2021-08-20 14:00:00,2021,8,14,4,0,0,Summer,STN_SUBURB_02,Suburban,110.4,0,0,23.2,61.7,2.0,23.2,1023.7,0.0,5.1,0,16.7,36.7,18.1,88.8,2.9,6.93,0.73,61,0,0,1,0,0
RDG0009761,2023-12-02 12:00:00,2023,12,12,5,1,0,Winter,STN_INDUSTRIAL_01,Industrial,22.5,1,1,-1.3,90.2,1.0,70.9,1012.2,0.0,20.2,0,47.1,71.4,178.7,15.0,39.3,12.07,8.82,130,1,1,1,1,1
RDG0008170,2023-06-07 17:00:00,2023,6,17,2,0,1,Summer,STN_SUBURB_02,Suburban,64.6,0,0,24.0,55.3,2.1,276.5,1021.0,0.0,9.7,0,12.8,18.5,38.9,94.8,30.9,2.35,2.55,52,0,0,1,0,0
RDG0004606,2022-05-10 19:00:00,2022,5,19,1,0,1,Spring,STN_RURAL_01,Rural,382.3,0,0,13.2,36.6,8.7,188.0,1015.0,0.0,7.0,0,1.3,2.1,20.4,15.6,3.0,2.64,2.5,5,0,0,0,0,0
RDG0003309,2021-12-24 03:00:00,2021,12,3,4,0,0,Winter,STN_SUBURB_01,Suburban,35.7,0,0,-7.6,60.0,2.3,69.8,1023.3,0.0,30.0,0,17.5,42.3,36.4,11.6,4.9,1.93,3.55,62,0,0,1,0,0
RDG0005438,2022-08-09 08:00:00,2022,8,8,1,0,1,Summer,STN_SUBURB_02,Suburban,77.9,0,0,26.7,79.9,0.5,129.4,1011.9,0.0,6.2,0,22.6,55.4,29.0,21.6,17.7,1.24,4.91,73,0,0,1,0,0
RDG0001383,2021-05-27 03:00:00,2021,5,3,3,0,0,Spring,STN_SUBURB_02,Suburban,9.8,0,0,4.7,54.3,2.9,200.7,1006.2,0.0,4.8,0,6.4,14.1,133.8,12.9,13.3,3.04,0.93,27,0,0,1,0,0
RDG0000135,2021-01-15 23:00:00,2021,1,23,4,0,0,Winter,STN_URBAN_01,Urban,107.7,1,0,0.2,75.8,3.8,173.7,996.0,0.0,2.8,0,20.9,32.0,66.5,50.2,16.3,10.74,3.17,70,0,1,1,0,0
RDG0004693,2022-05-20 02:00:00,2022,5,2,4,0,0,Spring,STN_SUBURB_02,Suburban,94.6,0,0,5.7,66.8,2.0,29.4,1003.6,0.0,,0,18.0,22.3,35.1,14.3,6.5,2.07,0.56,63,0,0,1,0,0
RDG0006912,2023-01-14 16:00:00,2023,1,16,5,1,1,Autumn,STN_INDUSTRIAL_01,suburban,34.7,1,1,3.8,72.6,0.5,222.7,1006.7,0.0,9.3,0,57.1,117.6,95.7,88.9,23.6,4.02,10.96,152,1,1,1,1,1
RDG0001472,2021-06-06 08:00:00,2021,6,8,6,1,1,Summer,STN_INDUSTRIAL_01,Industrial,29.9,1,1,38.2,79.3,0.0,250.4,1017.2,0.0,9.3,0,26.4,60.3,95.2,46.8,40.3,6.17,9.23,81,0,0,0,0,0
RDG0004412,2022-04-19 22:00:00,2022,4,22,1,0,0,Spring,STN_SUBURB_02,Suburban,113.2,0,0,14.3,72.8,13.2,,1015.0,0.0,6.3,0,1.0,11.0,94.8,25.8,7.9,1.12,2.15,4,0,0,0,0,0
RDG0004682,2022-05-19 02:00:00,2022,5,2,3,0,0,Spring,STN_SUBURB_02,Suburban,110.0,0,0,11.0,69.2,10.4,173.4,1021.3,0.0,4.5,0,6.9,9.2,50.3,55.4,1.7,1.72,6.95,29,0,0,0,0,1
RDG0003518,2022-01-14 23:00:00,2022,1,23,4,0,0,Winter,STN_URBAN_02,Urban,55.2,0,0,1.4,79.5,1.9,231.6,1016.0,0.0,7.7,0,27.2,52.2,36.8,18.6,3.5,3.68,4.92,83,0,0,1,0,0
RDG0007194,2023-02-15 21:00:00,2023,2,21,2,0,0,Winter,STN_URBAN_01,Urban,13.5,1,0,9.4,56.8,1.4,,1010.2,0.0,9.9,0,128.9,265.4,53.6,9.5,38.1,16.07,1.8,189,1,1,1,1,0
RDG0005215,2022-07-15 17:00:00,2022,7,17,4,0,1,Summer,STN_SUBURB_01,Suburban,111.5,0,0,21.7,47.6,1.1,10.4,1010.2,0.0,12.2,0,57.6,86.1,209.1,22.1,4.3,1.93,4.71,152,1,1,1,1,0
RDG0005737,2022-09-11 00:00:00,2022,9,0,6,1,0,Fall,STN_RURAL_01,Rural,260.1,0,0,14.7,64.0,4.1,156.7,1020.6,0.0,30.0,0,20.9,36.7,26.3,34.8,13.4,2.23,3.94,70,0,0,1,0,0
RDG0008282,2023-06-19 16:00:00,2023,6,16,0,0,1,Summer,STN_URBAN_01,Urban,55.1,1,0,31.9,82.1,2.2,68.9,1023.2,0.0,10.7,0,106.3,152.8,94.0,103.8,35.9,3.38,18.0,177,0,1,1,1,1
RDG0002534,2021-09-30 15:00:00,2021,9,15,3,0,0,Fall,STN_URBAN_01,Urban,84.7,1,0,15.4,59.5,2.2,104.4,1008.4,0.0,9.2,0,24.8,32.4,73.1,53.5,11.7,2.49,8.77,78,0,0,1,0,1
RDG0000952,2021-04-10 20:00:00,2021,4,20,5,1,0,Spring,STN_URBAN_02,Urban,83.5,0,0,16.2,51.3,1.5,114.4,1020.8,0.0,11.8,0,10.8,6.2,57.2,1.0,3.0,1.19,12.34,45,0,0,1,0,1
RDG0007852,2023-05-04 02:00:00,2023,5,2,3,0,0,Spring,STN_SUBURB_02,Suburban,27.5,0,0,18.7,56.4,0.4,170.2,1002.5,0.0,30.0,0,18.6,34.3,19.3,39.7,5.4,3.26,0.6,65,0,0,1,1,0
RDG0008950,2023-09-03 11:00:00,2023,9,11,6,1,0,Fall,STN_INDUSTRIAL_01,Industrial,13.5,1,1,21.8,67.2,5.6,325.7,1007.6,0.0,7.6,0,36.1,49.9,61.5,59.1,63.5,2.55,,102,1,0,1,1,1
RDG0003181,2021-12-10 02:00:00,2021,12,2,4,0,0,Winter,STN_URBAN_01,Urban,106.2,1,0,2.4,66.9,0.3,209.5,1013.9,5.0,30.0,0,57.3,115.2,96.8,71.6,42.6,4.18,8.68,152,0,1,1,1,1
RDG0006215,2022-10-31 09:00:00,2022,10,9,0,0,1,Fall,STN_SUBURB_02,Suburban,31.7,0,0,10.5,49.5,2.9,0.8,1022.2,0.0,,0,11.4,19.8,18.9,5.1,9.1,2.66,4.43,48,1,0,0,0,0
RDG0006814,2023-01-05 18:00:00,2023,1,18,3,0,1,Winter,STN_SUBURB_02,Suburban,67.3,0,0,8.0,92.2,0.9,9.4,1015.8,0.0,,0,42.5,79.3,48.9,18.7,89.5,4.26,0.34,118,1,0,1,1,0
RDG0000330,2021-02-06 23:00:00,2021,2,23,5,1,0,Winter,STN_SUBURB_02,Suburban,16.3,0,0,-9.9,82.1,6.5,332.8,1001.3,0.0,22.9,0,1.7,2.0,62.1,1.0,8.0,1.8,,7,0,0,0,0,0
RDG0002075,2021-08-11 20:00:00,2021,8,20,2,0,0,Summer,STN_RURAL_01,Rural,330.6,0,0,21.7,48.3,8.3,193.6,1015.8,0.0,9.3,0,4.2,2.5,12.0,63.7,10.2,1.05,2.93,18,0,0,0,0,0
RDG0000765,2021-03-23 02:00:00,2021,3,2,1,0,0,Spring,STN_SUBURB_02,Suburban,61.3,0,0,10.7,64.1,1.7,342.8,1002.1,0.0,,0,52.1,111.2,46.2,7.1,3.0,1.38,0.85,142,1,0,1,1,0
RDG0000850,2021-03-31 12:00:00,2021,3,12,2,0,0,Spring,STN_SUBURB_01,Suburban,17.0,0,0,17.7,61.5,7.5,113.5,1012.0,0.0,2.4,0,17.8,30.7,14.6,41.0,2.1,1.54,2.08,63,0,0,1,0,0
RDG0003656,2022-01-29 16:00:00,2022,1,16,5,1,1,Winter,STN_URBAN_02,Urban,45.7,0,0,-5.4,84.4,0.6,73.5,1004.6,0.0,6.4,0,37.9,68.0,21.6,25.7,9.6,5.12,13.41,107,1,0,0,1,1
RDG0006203,2022-10-30 10:00:00,2022,10,10,6,1,0,Fall,STN_INDUSTRIAL_01,Industrial,48.2,1,1,21.9,45.8,2.6,258.7,1020.9,0.0,6.9,0,22.7,47.4,51.7,7.7,37.9,3.32,9.73,73,0,0,1,0,1
RDG0000673,2021-03-14 22:00:00,2021,3,22,6,1,0,Spring,STN_URBAN_01,Urban,107.4,1,0,14.6,48.3,0.6,264.5,1026.1,0.0,8.1,0,20.6,42.5,49.0,19.7,6.5,2.62,1.67,69,0,0,1,1,1
RDG0009987,2023-12-30 06:00:00,2023,12,6,5,1,0,Winter,STN_RURAL_01,Rural,236.2,0,0,5.6,86.8,0.6,253.6,1009.6,0.0,1.9,0,3.6,7.4,81.9,51.6,2.3,1.28,0.76,15,0,0,0,0,0
RDG0006021,2022-10-11 14:00:00,2022,10,14,1,0,0,Fall,STN_SUBURB_02,Suburban,43.0,0,0,10.0,63.8,5.0,352.2,1021.8,1.0,10.5,0,61.4,128.5,19.6,45.9,12.2,3.75,2.23,154,1,1,1,1,0
RDG0009068,2023-09-17 20:00:00,2023,9,20,6,1,0,Fall,STN_SUBURB_01,Suburban,87.7,0,0,11.7,48.1,5.9,73.8,1013.8,0.0,6.9,0,10.1,16.1,48.7,24.0,1.1,1.62,,42,0,0,0,0,0
RDG0002304,2021-09-06 18:00:00,2021,9,18,0,0,1,Fall,STN_INDUSTRIAL_01,Industrial,37.6,1,1,5.9,53.4,2.7,132.1,1006.8,0.0,15.8,0,35.9,66.4,123.2,142.7,23.5,26.34,46.55,102,1,1,1,1,1
RDG0008643,2023-07-31 10:00:00,2023,7,10,0,0,0,Summer,STN_SUBURB_01,Suburban,23.6,0,0,27.8,55.0,4.6,319.1,1024.8,0.0,7.8,0,2.6,2.0,24.6,53.1,4.1,2.21,1.28,11,0,0,0,0,0
RDG0009074,2023-09-19 07:00:00,2023,9,7,1,0,1,Fall,STN_SUBURB_01,Suburban,42.0,0,0,7.2,15.2,4.8,,,0.0,6.5,0,28.6,44.0,8.5,28.9,38.7,1.89,5.34,86,0,0,1,0,1
RDG0002012,2021-08-05 01:00:00,2021,8,1,3,0,0,Summer,STN_INDUSTRIAL_01,Industrial,12.0,1,1,24.9,55.5,2.3,99.0,1023.1,0.0,15.0,0,39.8,74.1,92.3,92.5,69.1,2.21,14.97,112,1,0,1,1,1
RDG0003039,2021-11-23 14:00:00,2021,11,14,1,0,0,Fall,STN_RURAL_01,Rural,556.0,0,0,11.4,54.9,0.9,81.8,1014.4,1.0,6.4,0,5.9,9.7,71.8,20.9,4.3,0.66,3.74,25,0,0,0,0,0
RDG0007067,2023-02-01 09:00:00,2023,2,9,2,0,1,Winter,STN_INDUSTRIAL_01,Industrial,17.9,1,1,5.6,73.6,2.1,103.5,1018.9,0.0,3.6,0,91.2,162.1,126.1,3.7,107.2,13.63,6.72,169,1,1,1,1,1
RDG0002771,2021-10-25 04:00:00,2021,10,4,0,0,0,Fall,STN_SUBURB_02,Suburban,76.1,0,0,18.0,38.6,2.8,,1022.7,0.0,,0,1.4,2.0,20.2,6.3,2.6,1.48,3.12,6,0,0,0,0,0
RDG0006805,2023-01-04 05:00:00,2023,1,5,2,0,0,Winter,STN_INDUSTRIAL_01,Industrial,31.8,1,1,5.4,82.5,4.4,216.9,1024.1,0.0,6.1,0,58.3,73.1,115.4,3.1,92.6,4.18,4.03,152,1,1,1,1,0
RDG0002233,2021-08-29 03:00:00,2021,8,3,6,1,0,Summer,STN_URBAN_02,Urban,70.1,0,0,26.8,37.7,0.5,339.9,,0.0,11.3,0,26.0,49.5,19.3,82.1,10.9,3.08,0.71,80,0,0,1,0,0
RDG0003016,2021-11-21 12:00:00,2021,11,12,6,1,0,Fall,STN_RURAL_01,Rural,514.0,0,0,10.3,81.7,7.2,70.6,1000.4,1.0,30.0,0,11.9,21.2,12.8,110.5,5.5,1.82,3.16,50,0,0,1,0,0
RDG0008860,2023-08-23 07:00:00,2023,8,7,2,0,1,Summer,STN_URBAN_02,Urban,30.5,0,0,29.0,65.3,5.6,227.9,1017.1,0.0,3.9,0,10.9,22.4,32.0,52.8,5.1,3.19,2.18,45,0,0,0,0,0
RDG0008861,2023-08-23 13:00:00,2023,8,13,2,0,0,Summer,STN_SUBURB_02,Suburban,28.9,0,0,25.0,50.4,2.3,140.6,1031.6,0.0,6.5,0,10.2,21.1,10.7,70.7,5.5,0.91,2.6,42,0,0,0,0,0
RDG0003771,2022-02-12 09:00:00,2022,2,9,5,1,1,Winter,STN_RURAL_01,Rural,331.9,0,0,1.9,60.7,5.1,356.2,1005.1,1.0,4.5,0,22.4,41.0,22.9,51.7,53.0,5.3,1.53,73,0,0,1,0,0
RDG0005422,2022-08-07 15:00:00,2022,8,15,6,1,0,Summer,STN_URBAN_02,Urban,11.7,0,0,31.3,49.0,0.2,318.0,1003.6,0.0,7.1,0,23.6,49.7,59.9,77.9,22.6,2.7,,75,0,0,1,0,1
RDG0004329,2022-04-11 18:00:00,2022,4,18,0,0,1,Spring,STN_URBAN_01,Urban,70.5,1,0,4.9,72.7,0.4,308.1,1000.1,0.0,13.7,0,17.3,32.4,64.7,25.4,18.6,4.93,,62,0,0,1,0,1
RDG0002340,2021-09-10 09:00:00,2021,9,9,4,0,1,autumn,STN_SUBURB_02,Suburban,101.3,0,0,21.0,28.0,3.2,137.9,1011.0,0.5,4.2,0,12.0,17.9,29.1,58.4,3.8,2.92,1.97,50,0,0,0,0,0
RDG0008686,2023-08-05 00:00:00,2023,8,0,5,1,0,Summer,STN_SUBURB_02,Suburban,59.8,0,0,23.2,76.2,11.4,250.3,1007.5,0.0,8.7,0,2.5,9.4,48.0,76.4,8.9,1.58,1.21,10,0,0,0,0,0
RDG0009843,2023-12-12 08:00:00,2023,12,8,1,0,1,Winter,STN_RURAL_01,Rural,306.9,0,0,9.4,100.0,2.8,349.6,1028.7,0.0,7.3,0,5.3,6.3,56.4,1.0,3.5,0.8,10.77,22,0,0,0,0,1
RDG0007716,2023-04-17 03:00:00,2023,4,3,0,0,0,Spring,STN_URBAN_02,Urban,114.4,0,0,11.8,66.5,2.9,287.9,1014.8,0.0,11.7,0,41.6,72.4,21.5,32.0,17.6,3.26,3.29,116,1,0,1,1,0
RDG0009974,2023-12-28 13:00:00,2023,12,13,3,0,0,Winter,STN_RURAL_01,Rural,342.1,0,0,1.1,32.3,2.9,210.2,1016.4,0.0,8.1,0,10.7,24.5,41.9,25.2,5.7,0.74,2.9,45,0,0,0,0,0
RDG0002301,2021-09-06 07:00:00,2021,9,7,0,0,1,Fall,STN_SUBURB_02,Suburban,69.8,0,0,13.1,54.6,3.7,260.6,1012.3,10.0,,0,37.3,54.8,37.1,64.9,58.4,3.79,,105,1,0,1,1,1
RDG0004185,2022-03-27 03:00:00,2022,3,3,6,1,0,Spring,STN_SUBURB_01,Suburban,5.2,0,0,13.4,75.4,2.9,326.6,1006.7,0.0,2.3,0,45.5,86.3,36.2,13.0,3.0,1.41,4.92,126,1,0,1,1,0
RDG0001254,2021-05-14 15:00:00,2021,5,15,4,0,0,Spring,STN_URBAN_02,Urban,95.6,0,0,12.7,68.4,1.0,163.8,1003.4,0.0,8.1,0,41.0,63.2,46.6,15.6,3.1,2.81,2.75,115,1,0,1,1,0
RDG0004123,2022-03-22 01:00:00,2022,3,1,1,0,0,Spring,STN_URBAN_02,Urban,7.6,0,0,14.7,34.2,17.3,94.9,1012.6,0.0,8.2,0,1.0,2.0,14.0,26.2,4.5,5.12,1.87,4,0,0,0,0,0
RDG0004140,2022-03-23 12:00:00,2022,3,12,2,0,0,Spring,STN_URBAN_02,Urban,116.1,0,0,14.5,58.7,11.0,123.9,1023.5,0.0,15.4,0,1.0,2.0,19.3,22.9,4.3,2.41,3.43,4,0,0,0,0,0
RDG0001076,2021-04-25 09:00:00,2021,4,9,6,1,1,Spring,STN_SUBURB_01,Suburban,24.1,0,0,1.7,49.1,0.5,3.2,1018.3,0.0,,0,29.8,68.0,39.7,42.5,58.9,0.99,5.1,88,0,0,1,0,0
RDG0004097,2022-03-18 22:00:00,2022,3,22,4,0,0,Spring,STN_INDUSTRIAL_01,Industrial,41.8,1,1,13.5,76.7,5.7,58.1,1022.1,5.0,3.4,0,40.0,73.0,34.8,20.9,28.7,6.35,8.73,112,1,0,1,1,1
RDG0003991,2022-03-08 19:00:00,2022,3,19,1,0,1,Spring,STN_SUBURB_02,Suburban,59.9,0,0,14.9,30.4,12.4,108.7,1007.8,0.0,1.6,0,2.0,6.5,26.5,26.8,15.6,3.05,2.97,8,0,0,0,0,0
RDG0005703,2022-09-06 09:00:00,2022,9,9,1,0,1,Fall,STN_URBAN_01,Urban,10.4,1,0,18.7,54.9,0.4,190.3,1033.2,0.0,6.4,0,27.4,45.3,30.2,18.4,33.3,2.78,1.27,83,0,0,1,0,0
RDG0007433,2023-03-14 17:00:00,2023,3,17,1,0,1,Spring,STN_URBAN_01,Urban,105.7,1,0,14.5,66.3,1.7,128.2,1022.4,0.0,6.3,0,27.1,35.1,68.3,20.4,3.7,5.91,7.82,83,0,0,1,0,1
RDG0003467,2022-01-10 02:00:00,2022,1,2,0,0,0,Winter,STN_RURAL_01,Rural,352.0,0,0,1.1,49.0,2.6,249.6,1018.8,0.0,,0,1.0,2.0,46.4,16.9,15.0,1.28,2.11,4,0,0,0,0,0
RDG0008588,2023-07-25 12:00:00,2023,7,12,1,0,0,Summer,STN_RURAL_01,Rural,457.7,0,0,30.1,59.9,7.2,256.3,1011.4,0.0,3.1,0,15.3,22.5,23.0,62.0,11.2,1.04,0.84,58,0,0,1,0,0
RDG0004217,2022-03-30 11:00:00,2022,3,11,2,0,0,Spring,STN_URBAN_01,Urban,63.7,1,0,11.5,57.6,2.1,83.3,1003.1,0.0,,0,6.7,8.5,64.2,14.4,9.6,3.69,1.76,28,0,0,0,0,0
RDG0000144,2021-01-16 22:00:00,2021,1,22,5,1,0,Winter,STN_SUBURB_02,Suburban,23.5,0,0,3.1,100.0,4.1,285.4,1006.6,5.0,6.2,0,7.0,5.6,47.5,16.9,19.6,1.59,1.26,29,0,0,0,0,0
RDG0009887,2023-12-17 08:00:00,2023,12,8,6,1,1,Winter,STN_RURAL_01,Rural,390.1,0,0,6.0,55.9,1.2,44.6,1000.3,0.0,,0,17.4,37.4,49.4,18.6,5.8,1.35,8.08,62,0,0,1,0,1
RDG0003949,2022-03-04 11:00:00,2022,3,11,4,0,0,Spring,STN_INDUSTRIAL_01,Industrial,23.4,1,1,18.8,76.7,1.5,311.3,996.4,0.0,5.9,0,52.9,78.3,76.5,23.1,37.9,2.33,6.99,144,1,0,1,1,1
RDG0008845,2023-08-21 17:00:00,2023,8,17,0,0,1,Summer,STN_RURAL_01,Rural,388.6,0,0,27.4,59.3,1.6,,1017.6,0.0,8.9,0,10.1,28.4,19.1,92.6,11.0,2.54,1.42,42,0,0,0,0,0
RDG0009947,2023-12-25 17:00:00,2023,12,17,0,0,1,Winter,STN_URBAN_01,Urban,33.4,1,0,1.3,62.5,17.6,180.6,1016.0,0.0,3.5,0,34.1,59.9,37.7,24.3,3.6,2.41,5.42,97,0,0,1,0,1
RDG0003077,2021-11-28 17:00:00,2021,11,17,6,1,1,Fall,STN_SUBURB_02,Suburban,10.9,0,0,12.9,65.0,1.3,182.5,1020.6,0.0,4.8,0,12.2,20.0,70.0,30.7,17.0,6.72,7.24,51,0,0,1,0,1
RDG0004343,2022-04-13 10:00:00,2022,4,10,2,0,0,Spring,STN_INDUSTRIAL_01,Industrial,30.2,1,1,10.9,58.5,10.5,212.8,1000.0,0.0,15.5,0,30.5,62.6,85.6,15.5,26.5,6.64,,90,0,0,1,0,1
RDG0001315,2021-05-20 14:00:00,2021,5,14,3,0,0,Spring,STN_RURAL_01,Rural,501.8,0,0,12.0,61.9,0.0,140.7,1017.2,0.0,5.8,0,5.9,18.9,21.3,44.5,5.6,5.59,2.97,25,0,0,0,0,0
RDG0004461,2022-04-25 22:00:00,2022,4,22,0,0,0,Spring,STN_RURAL_01,Rural,451.5,0,0,5.8,61.5,3.4,104.2,1006.0,0.0,21.2,0,4.4,14.1,5.6,36.9,1.3,0.55,1.61,18,0,0,1,1,0
RDG0003910,2022-02-28 03:00:00,2022,2,3,0,0,0,Winter,STN_RURAL_01,Rural,588.5,0,0,8.3,100.0,0.4,293.4,1005.8,0.0,5.0,0,14.8,25.3,30.8,3.9,20.2,1.34,6.96,57,0,0,1,0,0
RDG0002498,2021-09-27 08:00:00,2021,9,8,0,0,1,Fall,STN_RURAL_01,Rural,580.9,0,0,23.7,46.9,0.6,,1015.3,0.0,22.1,0,9.8,12.6,21.2,87.9,5.6,3.24,9.01,41,0,0,0,0,1
RDG0007972,2023-05-19 03:00:00,2023,5,3,4,0,0,Spring,STN_URBAN_01,Urban,35.5,1,0,13.6,53.2,1.1,,1008.1,0.0,,0,15.9,35.1,31.6,11.0,2.0,5.68,2.41,59,0,0,1,0,0
RDG0002221,2021-08-27 11:00:00,2021,8,11,4,0,0,Summer,STN_URBAN_01,Urban,38.5,1,0,20.8,43.7,3.1,349.1,1025.3,0.0,3.1,0,29.9,63.6,32.4,162.1,4.6,4.11,2.46,88,0,0,1,1,0
RDG0009205,2023-10-03 18:00:00,2023,10,18,1,0,1,Fall,STN_RURAL_01,Rural,416.4,0,0,16.4,74.7,3.1,203.3,1008.4,0.0,5.8,0,16.7,22.8,58.5,12.0,25.8,2.81,0.7,61,0,0,1,0,0
RDG0001631,2021-06-25 16:00:00,2021,6,16,4,0,1,Summer,STN_INDUSTRIAL_01,Industrial,44.1,1,1,29.8,85.8,5.6,296.1,1017.4,1.0,16.7,0,74.1,134.5,108.5,58.5,27.0,6.51,10.84,161,1,0,1,0,1
RDG0005707,2022-09-06 18:00:00,2022,9,18,1,0,1,Fall,STN_URBAN_01,Urban,37.7,1,0,19.4,64.8,3.3,261.8,1003.4,2.0,,0,20.2,36.4,195.4,44.1,6.4,9.02,1.3,68,0,1,1,1,0
RDG0002855,2021-11-03 12:00:00,2021,11,12,2,0,0,Fall,STN_URBAN_02,Urban,94.4,0,0,9.0,76.2,2.1,104.3,1019.4,0.0,4.7,0,12.3,24.6,10.7,73.6,2.2,1.85,4.72,51,0,0,1,0,0
RDG0008309,2023-06-22 03:00:00,2023,6,3,3,0,0,Summer,STN_URBAN_02,Urban,71.9,0,0,21.5,76.1,0.8,168.2,1015.4,0.0,2.8,0,40.8,62.2,16.7,93.1,9.3,2.27,0.93,114,1,0,1,1,0
RDG0005284,2022-07-22 07:00:00,2022,7,7,4,0,1,Summer,STN_SUBURB_01,Suburban,94.0,0,0,30.2,56.9,2.1,102.3,1011.4,10.0,4.9,0,43.3,82.8,18.7,27.4,4.2,9.81,3.55,120,1,1,1,1,0
RDG0002517,2021-09-28 20:00:00,2021,9,20,1,0,0,Fall,STN_INDUSTRIAL_01,Industrial,41.7,1,1,14.1,61.3,7.6,117.1,1005.7,5.0,18.3,0,32.7,65.7,62.2,69.8,35.1,3.11,9.09,94,0,0,1,0,1
