transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,month,cardholder_age,account_age_days,credit_limit,merchant_category,merchant_country,is_foreign,transaction_amount,avg_7day_spend,num_txn_24h,num_txn_7d,days_since_last_txn,distinct_merchants_7d,declined_last_30d,channel,device_type,is_fraud
TXN0002955,2023-05-03 18:16:49,18,2,0,5,52,83,6600.0,Online_Retail,US,0,27.43,211.0,2,12,0.7,7,0,Swipe,POS,0
TXN0007667,2023-11-06 14:31:01,14,0,0,11,48,672,30200.0,Grocery,NG,1,45.36,201.64,4,10,6.0,4,3,chip,POS,0
TXN0005853,2023-08-26 19:51:19,19,5,1,8,51,256,5000.0,ATM,US,0,82.67,114.55,6,12,2.5,6,0,Contactless,POS,0
TXN0005962,2023-08-30 18:34:20,18,2,0,8,46,1532,10200.0,Entertainment,US,0,22.98,319.84,2,17,4.6,3,1,Chip,POS,0
TXN0004384,2023-06-28 13:57:37,13,2,0,6,44,1458,9800.0,Healthcare,US,0,13.83,274.99,0,10,3.5,6,0,Chip,POS,0
TXN0004534,2023-07-04 23:18:54,23,1,0,7,54,1146,9300.0,Gas,US,0,99.3,157.24,1,7,0.3,2,0,swipe ,Mobile,0
TXN0000999,2023-02-10 21:11:01,21,4,0,2,32,193,5200.0,Grocery,US,0,37.25,1224.08,2,17,1.1,5,0,Swipe,ATM,0
TXN0002991,2023-05-04 23:48:39,23,3,0,5,58,3253,6300.0,Electronics,US,0,12.57,1839.36,2,10,1.5,3,0,Swipe,Mobile,0
TXN0007794,2023-11-11 06:37:25,6,5,1,11,37,475,2600.0,Luxury,MX,1,87.83,433.53,0,5,0.2,2,0,Contactless,Mobile,0
TXN0006979,2023-10-10 11:59:21,11,1,0,10,47,868,1400.0,Grocery,US,0,51.63,196.68,2,8,0.9,2,1,Online,POS,0
TXN0000649,2023-01-27 08:55:23,8,4,0,1,20,55,19900.0,Online_Retail,US,0,53.31,120.24,2,21,,3,0,Swipe,POS,0
TXN0001579,2023-03-08 06:26:40,6,2,0,3,18,106,25000.0,Restaurant,CA,1,56.78,148.35,4,13,1.5,5,0,Swipe,POS,0
TXN0003782,2023-06-05 09:53:09,9,0,0,6,67,201,12700.0,Gas,,1,51.29,257.34,6,10,1.7,2,0,Chip,Desktop,0
TXN0000657,2023-01-27 16:01:38,16,4,0,1,49,1083,4600.0,Electronics,US,0,51.98,265.24,4,24,4.3,2,0,Swipe,Desktop,0
TXN0008475,2023-12-09 23:47:45,23,5,1,12,34,536,21300.0,Travel,US,0,169.23,233.31,5,9,1.8,7,0,Chip,Unknown,0
TXN0004114,2023-06-17 17:41:36,17,5,1,6,22,362,12600.0,Travel,RO,1,103.16,258.39,1,16,3.4,6,3,ATM,Desktop,0
TXN0006358,2023-09-13 19:13:14,19,2,0,9,43,150,5900.0,Restaurant,CA,1,54.53,473.32,1,14,7.2,7,0,Swipe,Unknown,0
TXN0005254,2023-08-02 12:01:11,12,2,0,8,46,875,24900.0,Restaurant,US,0,467.41,581.77,4,15,2.4,4,0,Online,Desktop,0
TXN0004863,2023-07-18 06:18:26,6,1,0,7,48,1433,7400.0,Travel,NG,1,3.03,214.71,1,6,1.2,5,0,Chip,POS,0
TXN0003442,2023-05-22 12:57:46,12,0,0,5,33,1441,15100.0,Restaurant,US,0,77.32,208.27,1,13,1.5,4,4,ATM,Mobile,0
TXN0004033,2023-06-14 19:01:45,19,2,0,6,21,1668,3200.0,Online_Retail,US,0,145.68,209.11,2,15,2.5,3,0,Swipe,ATM,0
TXN0008410,2023-12-07 20:20:32,20,3,0,12,42,966,11800.0,Grocery,RO,1,73.75,220.48,2,9,1.6,4,0,Contactless,Mobile,0
TXN0004493,2023-07-03 01:24:23,1,0,0,7,55,308,21200.0,Entertainment,US,0,44.92,784.69,6,14,4.5,5,0,Contactless,POS,0
TXN0001602,2023-03-09 00:35:48,0,3,0,3,65,396,8000.0,Electronics,US,0,80.03,144.61,2,12,3.9,6,0,Swipe,POS,0
TXN0001723,2023-03-14 10:35:20,10,1,0,3,44,367,5500.0,Gas,US,0,32.22,,2,16,1.1,4,0,Online,Desktop,0
TXN0000747,2023-02-01 00:09:14,0,2,0,2,29,579,19500.0,Grocery,US,0,442.23,223.89,7,15,2.5,7,0,Online,POS,0
TXN0002161,2023-04-02 03:04:26,3,6,1,4,21,54,8300.0,Travel,US,0,29.64,124.54,2,12,,2,0,Online,Mobile,0
TXN0005212,2023-07-31 12:46:05,12,0,0,7,37,1249,4900.0,Entertainment,US,0,110.43,137.35,1,11,2.0,5,0,Swipe,Desktop,0
TXN0004353,2023-06-27 05:22:47,5,1,0,6,51,135,9600.0,Grocery,US,0,12.04,363.01,3,9,0.8,4,2,Swipe,Desktop,0
TXN0006336,2023-09-13 01:21:53,1,2,0,9,27,222,7800.0,Restaurant,US,0,691.5,814.85,3,16,4.0,3,0,ATM,Mobile,0
TXN0006189,2023-09-07 23:19:55,23,3,0,9,49,1369,8500.0,Grocery,US,0,24.44,352.97,0,16,4.0,6,0,Contactless,Mobile,0
TXN0001196,2023-02-18 16:05:07,16,5,1,2,52,610,13500.0,Entertainment,RO,1,37.57,57.8,3,10,4.5,6,1,Chip,ATM,0
TXN0005090,2023-07-26 11:12:47,11,2,0,7,37,999,8300.0,Healthcare,,0,87.06,183.97,2,14,1.7,8,2,Chip,POS,0
TXN0008932,2023-12-28 21:03:10,21,3,0,12,56,422,9300.0,Grocery,CN,1,107.67,205.98,4,12,1.4,8,3,Contactless,Mobile,0
TXN0008375,2023-12-06 02:40:28,2,2,0,12,66,595,10200.0,Travel,US,0,39.78,366.01,5,14,14.3,3,4,Online,Desktop,0
TXN0003096,2023-05-08 15:02:47,15,0,0,5,44,574,16000.0,Restaurant,US,0,106.63,152.81,3,10,3.5,5,0,ATM,Unknown,0
TXN0004066,2023-06-15 19:16:25,19,3,0,6,64,2970,5800.0,Grocery,RO,1,20.28,124.6,2,9,2.9,6,0,ATM,POS,0
TXN0005314,2023-08-05 02:07:00,2,5,1,8,53,151,3900.0,Grocery,CA,1,541.26,450.65,5,13,3.2,4,1,Chip,Desktop,0
TXN0000872,2023-02-05 20:52:55,20,6,1,2,51,1279,6800.0,Online_Retail,US,0,43.64,569.77,3,16,0.8,4,1,Swipe,POS,0
TXN0006142,2023-09-06 06:42:52,6,2,0,9,35,711,13100.0,Online_Retail,US,0,71.52,189.3,0,13,2.0,5,1,Chip,Mobile,0
TXN0000321,2023-01-14 14:17:05,14,5,1,1,28,2583,7000.0,ATM,NG,1,52.31,168.86,3,9,1.6,1,1,ATM,POS,0
TXN0000430,2023-01-18 12:00:03,12,2,0,1,18,2210,7300.0,Gas,US,0,61.59,173.09,5,19,3.2,3,2,Contactless,POS,0
TXN0000911,2023-02-07 12:23:01,12,1,0,2,33,30,9600.0,Travel,BR,1,8.72,561.28,4,10,,3,1,Online,Desktop,0
TXN0001874,2023-03-20 09:41:28,9,0,0,3,34,394,3700.0,Online_Retail,US,0,25.42,349.48,3,9,0.2,3,2,Chip,Unknown,0
TXN0000848,2023-02-05 02:12:05,2,6,1,2,33,1502,13200.0,Gas,US,0,35.24,110.9,0,15,5.6,9,0,Chip,Mobile,0
TXN0008469,2023-12-09 19:27:08,19,5,1,12,45,1234,8800.0,Luxury,US,0,37.66,288.79,5,11,3.8,7,1,ATM,Unknown,1
TXN0001376,2023-02-27 12:25:54,12,0,0,2,45,876,13600.0,Grocery,US,0,249.63,125.97,5,15,2.6,5,0,Chip,POS,0
TXN0000309,2023-01-14 04:13:48,4,5,1,1,27,798,10000.0,Gas,US,0,14.57,891.71,3,8,2.8,5,0,Chip,Mobile,0
TXN0004936,2023-07-20 10:16:56,10,3,0,7,37,1007,6000.0,Gas,US,0,41.46,106.48,3,11,3.5,1,1,Online,ATM,0
TXN0004884,2023-07-18 17:54:25,17,1,0,7,43,3287,35400.0,Gas,RO,1,36.15,349.08,0,13,1.4,3,1,Swipe,Mobile,0
TXN0002027,2023-03-27 05:28:09,5,0,0,3,25,940,19500.0,Restaurant,US,0,22.45,675.37,3,8,2.0,5,0,Online,POS,0
TXN0002000,2023-03-25 17:10:16,17,5,1,3,69,161,7300.0,Travel,US,0,124.15,301.82,5,15,0.4,3,1,Online,Unknown,0
TXN0000811,2023-02-03 18:03:41,18,4,0,2,54,1185,7400.0,Travel,US,0,38.93,363.94,5,15,0.6,5,0,Chip,POS,0
TXN0005827,2023-08-25 09:18:46,9,4,0,8,24,453,66400.0,Restaurant,US,0,29.09,378.25,7,10,0.4,3,0,Chip,POS,0
TXN0006054,2023-09-03 01:22:46,1,6,1,9,53,596,7600.0,Electronics,US,0,15.3,114.51,1,14,0.4,10,0,Online,POS,0
TXN0005017,2023-07-23 12:34:42,12,6,1,7,36,493,4700.0,Healthcare,US,0,67.34,130.89,4,16,4.1,8,2,Swipe,POS,0
TXN0002484,2023-04-13 21:13:30,21,3,0,4,45,32,17300.0,Online_Retail,US,0,86.92,190.5,4,15,,7,0,Swipe,Desktop,0
TXN0006772,2023-10-01 15:01:02,15,6,1,10,30,1397,12200.0,Healthcare,US,0,274.22,230.65,3,16,1.3,5,0,Swipe,Desktop,0
TXN0000507,2023-01-21 17:01:05,17,5,1,1,33,1470,12700.0,Travel,US,0,70.76,239.59,2,13,0.1,7,2,Chip,POS,0
TXN0004354,2023-06-27 06:02:13,6,1,0,6,49,30,6400.0,Restaurant,CA,1,38.07,65.83,2,11,0.9,7,0,Online,Desktop,0
TXN0007168,2023-10-18 03:13:50,3,2,0,10,34,52,17500.0,Grocery,CA,1,50.9,237.87,0,15,3.0,3,0,Chip,Mobile,0
TXN0008204,2023-11-29 11:36:07,11,2,0,11,34,82,6800.0,Online_Retail,US,0,48.84,301.33,1,11,2.3,2,2,Chip,Unknown,0
TXN0006804,2023-10-03 02:25:49,2,1,0,10,42,30,32100.0,Online_Retail,US,0,148.71,116.19,4,7,1.4,6,1,Contactless,Mobile,0
TXN0003983,2023-06-12 23:01:15,23,0,0,6,46,198,19900.0,Online_Retail,US,0,104.93,323.9,5,9,1.6,9,2,Online,Mobile,0
TXN0000458,2023-01-20 04:41:32,4,4,0,1,52,510,5800.0,Online_Retail,US,0,66.15,162.85,2,12,1.0,8,0,Online,POS,0
TXN0004299,2023-06-25 02:04:44,2,6,1,6,45,896,7100.0,Online_Retail,US,0,80.52,121.38,2,7,1.8,3,2,Swipe,POS,0
TXN0006114,2023-09-04 23:22:42,23,0,0,9,44,310,39500.0,Gas,NG,1,40.9,47.56,0,10,0.6,6,0,Online,Unknown,0
TXN0006641,2023-09-25 13:54:54,13,0,0,9,38,1917,28300.0,Healthcare,UK,1,28.36,245.18,2,19,7.0,4,2,ATM,Desktop,0
TXN0008977,2023-12-30 21:21:55,21,5,1,12,35,30,25100.0,Healthcare,BR,1,8.5,83.58,0,13,1.7,8,0,Online,POS,0
TXN0008681,2023-12-19 00:55:46,0,1,0,12,45,280,19300.0,Grocery,US,0,296.96,178.82,2,12,3.5,8,0,Contactless,POS,1
TXN0008407,2023-12-07 16:17:22,16,3,0,12,35,940,8600.0,Gas,US,0,145.88,162.37,9,18,4.5,3,0,Chip,POS,0
TXN0001485,2023-03-04 01:55:21,1,5,1,3,35,3753,8300.0,Grocery,US,0,37.32,266.21,1,9,2.4,3,0,Swipe,Unknown,0
TXN0005816,2023-08-24 20:12:45,20,3,0,8,34,763,8300.0,Online_Retail,MX,1,27.09,377.72,3,12,4.6,6,0,contactless ,POS,0
TXN0008494,2023-12-11 04:26:03,4,0,0,12,42,73,40500.0,Gas,US,0,57.5,,2,13,0.6,4,2,Online,Mobile,0
TXN0001293,2023-02-23 11:59:57,11,3,0,2,46,70,15600.0,Online_Retail,US,0,101.04,402.64,2,8,2.3,6,0,Online,POS,0
TXN0007155,2023-10-17 11:05:37,11,1,0,10,40,1153,8700.0,Entertainment,UK,1,151.41,198.85,4,13,4.5,6,0,Swipe,Unknown,0
TXN0006401,2023-09-15 20:57:08,20,4,0,9,64,1621,21900.0,Online_Retail,US,0,147.53,80.72,5,8,0.5,11,0,ATM,Mobile,0
TXN0004935,2023-07-20 09:40:22,9,3,0,7,39,560,7500.0,Restaurant,RO,1,204.4,298.46,2,13,3.0,6,0,Chip,Mobile,0
TXN0001107,2023-02-14 23:16:18,23,1,0,2,30,1263,4100.0,Online_Retail,US,0,319.26,,1,9,7.4,8,3,Contactless,POS,0
TXN0004642,2023-07-09 16:15:02,16,6,1,7,33,601,14700.0,Electronics,NG,1,107.2,317.22,1,8,1.6,6,0,Online,Desktop,0
TXN0001969,2023-03-24 16:56:40,16,4,0,3,49,2001,10400.0,Grocery,US,0,38.81,136.26,3,13,3.2,2,3,Chip,Unknown,0
TXN0002705,2023-04-23 12:54:10,12,6,1,4,28,482,6100.0,Healthcare,US,0,18.57,137.77,4,12,1.2,2,5,ATM,ATM,0
TXN0007222,2023-10-20 09:59:19,9,4,0,10,64,1620,4200.0,Restaurant,US,0,144.72,187.26,4,8,2.8,9,0,Online,Desktop,0
TXN0001002,2023-02-11 02:33:50,2,5,1,2,18,1216,13200.0,Online_Retail,US,0,58.44,279.23,4,11,1.8,3,0,Swipe,Desktop,0
TXN0004060,2023-06-15 16:35:41,16,3,0,6,40,617,6200.0,Healthcare,BR,1,95.48,119.56,2,13,0.3,3,0,Contactless,Desktop,0
TXN0001587,2023-03-08 10:45:57,10,2,0,3,34,236,14200.0,Restaurant,US,0,53.48,250.77,5,18,1.3,6,0,ATM,Desktop,0
TXN0007774,2023-11-10 17:51:21,17,4,0,11,46,969,36000.0,Grocery,US,0,22.92,352.26,2,12,12.9,3,1,Online,POS,0
TXN0000801,2023-02-03 05:55:03,5,4,0,2,20,207,9200.0,Travel,US,0,382.35,53.13,3,11,1.5,7,0,Chip,Mobile,0
TXN0004535,2023-07-04 23:31:16,23,1,0,7,43,902,8600.0,Online_Retail,US,0,25.9,79.44,4,17,0.2,7,0,ATM,POS,0
TXN0003373,2023-05-19 20:06:20,20,4,0,5,44,30,13600.0,Travel,UK,1,23.79,1122.97,2,20,,4,0,Contactless,POS,0
TXN0006816,2023-10-03 17:40:23,17,1,0,10,48,192,16400.0,Travel,US,0,627.6,330.24,2,10,1.2,3,0,Online,Mobile,0
TXN0004218,2023-06-22 03:26:55,3,3,0,6,33,1492,9500.0,Healthcare,CA,1,4.57,49.06,0,10,3.4,4,1,Online,POS,1
TXN0006290,2023-09-11 14:58:53,14,0,0,9,58,307,12800.0,Healthcare,US,0,71.45,57.42,3,13,2.4,6,0,Online,Desktop,0
TXN0000148,2023-01-06 20:14:36,20,4,0,1,38,1023,16400.0,Grocery,US,0,192.84,210.0,1,10,1.0,6,0,Online,Mobile,0
TXN0001643,2023-03-11 08:36:33,8,5,1,3,32,126,14100.0,Restaurant,US,0,161.7,173.73,5,12,1.4,5,0,Online,Unknown,0
TXN0000214,2023-01-09 18:17:26,18,0,0,1,18,1326,10700.0,Gas,US,0,9.14,337.62,3,15,4.7,7,1,Chip,Desktop,0
TXN0008877,2023-12-26 07:07:50,7,1,0,12,42,681,16200.0,Online_Retail,US,0,38.97,410.93,2,8,1.0,5,0,Online,POS,0
TXN0005020,2023-07-23 15:10:52,15,6,1,7,46,2040,9000.0,Online_Retail,CN,1,100.61,168.0,3,6,1.2,6,0,Chip,POS,0
TXN0007958,2023-11-19 12:57:57,12,6,1,11,44,1539,8800.0,Luxury,MX,1,57.12,147.26,5,10,8.2,7,0,Online,POS,0
TXN0002982,2023-05-04 15:26:27,15,3,0,5,49,403,6300.0,Travel,US,0,214.19,117.22,1,11,5.9,8,2,Chip,POS,1
TXN0007074,2023-10-13 18:02:11,18,4,0,10,39,640,22600.0,Electronics,BR,1,11.39,405.51,8,21,3.8,8,0,Chip,Desktop,0
TXN0006435,2023-09-17 11:08:37,11,6,1,9,47,1034,12600.0,Restaurant,CA,1,58.86,163.62,2,13,2.0,6,0,Chip,Unknown,0
TXN0007149,2023-10-17 02:31:36,2,1,0,10,31,964,10500.0,Restaurant,US,0,113.96,206.71,1,12,6.1,5,1,Chip,Mobile,0
TXN0008567,2023-12-14 06:33:47,6,3,0,12,30,649,7500.0,Gas,US,0,250.98,260.98,4,14,3.1,5,0,Online,POS,0
TXN0003298,2023-05-16 21:23:08,21,1,0,5,46,1673,14800.0,ATM,US,0,441.51,328.44,6,7,3.3,6,0,Chip,Mobile,0
TXN0001970,2023-03-24 18:23:54,18,4,0,3,56,558,11300.0,Entertainment,UK,1,192.29,179.18,3,10,0.7,8,0,Online,Desktop,0
TXN0006347,2023-09-13 11:01:45,11,2,0,9,52,578,5100.0,Restaurant,US,0,9.86,117.81,6,16,4.6,10,0,Chip,POS,0
TXN0004498,2023-07-03 08:10:01,8,0,0,7,43,55,4400.0,Gas,US,0,133.39,350.65,1,11,0.8,5,3,Contactless,POS,0
TXN0008239,2023-12-01 03:01:28,3,4,0,12,28,1529,3800.0,Healthcare,US,0,29.16,98.08,1,16,1.4,6,0,Chip,POS,0
TXN0002897,2023-05-01 10:01:26,10,0,0,5,70,531,14000.0,Grocery,US,0,231.43,336.87,3,15,3.3,4,1,Chip,POS,0
TXN0001145,2023-02-16 12:56:59,12,3,0,2,28,685,13600.0,Travel,US,0,31.61,46.76,3,14,0.1,7,0,ATM,Unknown,0
TXN0002771,2023-04-26 10:08:34,10,2,0,4,50,848,4800.0,Restaurant,BR,1,14.22,433.34,4,14,0.4,2,1,Chip,POS,0
TXN0000182,2023-01-08 12:35:21,12,6,1,1,37,173,8000.0,Electronics,US,0,233.88,456.95,5,13,1.2,2,0,Contactless,Mobile,0
TXN0003129,2023-05-10 04:15:49,4,2,0,5,65,587,9600.0,Grocery,US,0,539.08,99.61,0,11,0.4,5,1,Chip,POS,0
TXN0007427,2023-10-28 12:05:42,12,5,1,10,27,93,11400.0,Online_Retail,US,0,12.51,67.05,3,16,2.1,3,0,Chip,POS,0
TXN0000086,2023-01-04 08:03:25,8,2,0,1,46,1356,12400.0,ATM,US,0,94.65,319.32,1,6,2.3,9,0,Online,POS,0
TXN0005180,2023-07-29 23:50:57,23,5,1,7,41,359,9400.0,Restaurant,US,0,137.14,,2,12,6.2,4,0,Chip,POS,0
TXN0005174,2023-07-29 21:27:07,21,5,1,7,44,1122,6500.0,Online_Retail,US,0,54.33,387.17,2,14,0.5,8,0,Chip,POS,0
TXN0001451,2023-03-02 12:01:11,12,3,0,3,50,346,5800.0,Luxury,US,0,12.98,213.54,2,9,0.6,3,0,online,ATM,0
TXN0008138,2023-11-27 00:24:25,0,0,0,11,49,932,9800.0,Luxury,US,0,383.32,62.06,4,15,1.3,6,0,Chip,Desktop,0
TXN0002345,2023-04-08 21:27:27,21,5,1,4,44,1163,15200.0,Entertainment,US,0,18.17,101.83,2,10,2.0,9,0,Online,POS,0
TXN0003290,2023-05-16 14:33:15,14,1,0,5,42,447,19700.0,Online_Retail,US,0,112.1,486.75,2,9,2.4,6,0,Chip,POS,0
TXN0003808,2023-06-06 11:58:51,11,1,0,6,60,143,7700.0,Online_Retail,CA,1,29.22,28.81,2,5,0.0,8,0,ATM,POS,0
TXN0007638,2023-11-05 11:36:06,11,6,1,11,41,1014,12100.0,Grocery,CA,1,8.38,545.07,4,10,2.3,8,0,Online,Mobile,1
TXN0003871,2023-06-08 19:34:23,19,3,0,6,34,840,19200.0,Electronics,RO,1,1551.57,64.74,1,11,1.9,2,0,Online,POS,0
TXN0006102,2023-09-04 13:15:52,13,0,0,9,34,3052,7500.0,Online_Retail,CA,1,68.04,75.64,1,8,8.0,4,0,Online,Mobile,0
TXN0006291,2023-09-11 16:00:18,16,0,0,9,18,1261,2700.0,Restaurant,,1,37.09,231.33,2,16,0.0,8,2,Online,POS,0
TXN0004143,2023-06-18 23:57:49,23,6,1,6,47,333,6900.0,Online_Retail,US,0,28.44,223.31,2,13,3.4,5,2,Chip,Desktop,0
TXN0006659,2023-09-26 12:24:16,12,1,0,9,31,319,27800.0,Grocery,US,0,344.72,232.16,6,5,2.5,5,0,Online,POS,0
TXN0004775,2023-07-14 21:34:34,21,4,0,7,25,237,3200.0,Travel,US,0,30.87,143.24,3,12,4.5,1,3,contactless ,Mobile,0
TXN0007281,2023-10-22 20:46:29,20,6,1,10,21,3039,14600.0,Gas,MX,1,38.77,288.46,4,11,0.6,9,0,Contactless,Unknown,0
TXN0001882,2023-03-20 16:12:13,16,0,0,3,44,1786,15900.0,ATM,US,0,80.25,189.78,2,14,2.5,6,1,Online,Mobile,0
TXN0006311,2023-09-12 04:17:36,4,1,0,9,42,938,13600.0,Healthcare,RO,1,114.77,151.28,3,10,0.0,8,0,ATM,Mobile,0
TXN0001521,2023-03-06 01:32:53,1,0,0,3,46,423,13400.0,Restaurant,US,0,4.22,106.91,6,10,0.7,3,2,Online,Unknown,0
TXN0004158,2023-06-19 17:26:02,17,0,0,6,50,276,6100.0,Online_Retail,BR,1,98.72,113.0,4,8,1.0,2,0,Swipe,Unknown,0
TXN0001997,2023-03-25 14:39:40,14,5,1,3,62,180,7800.0,Gas,US,0,65.98,159.9,1,16,2.3,1,0,Contactless,Mobile,0
TXN0002347,2023-04-08 23:56:44,23,5,1,4,33,644,14200.0,Electronics,US,0,21.46,175.56,3,13,1.0,1,1,Chip,POS,0
TXN0007932,2023-11-17 23:26:36,23,4,0,11,40,666,13500.0,Gas,UK,1,49.57,55.51,1,9,1.7,5,0,Online,Mobile,0
TXN0001626,2023-03-10 06:48:26,6,4,0,3,72,1159,4100.0,Travel,US,0,52.02,146.5,2,15,3.1,8,0,Online,POS,0
TXN0007425,2023-10-28 11:20:31,11,5,1,10,38,634,12500.0,Travel,US,0,61.25,677.71,4,14,0.3,3,1,Chip,ATM,0
TXN0000879,2023-02-06 00:45:35,0,0,0,2,45,215,15500.0,Grocery,CN,1,78.02,188.15,0,18,1.1,6,0,Online,Mobile,0
TXN0003545,2023-05-26 16:43:06,16,4,0,5,48,998,7900.0,Travel,BR,1,20.69,296.49,4,7,0.3,8,0,Chip,Unknown,0
TXN0007710,2023-11-07 21:04:30,21,1,0,11,46,741,13200.0,Electronics,US,0,81.63,370.85,1,19,1.4,7,1,Contactless,POS,0
TXN0007835,2023-11-13 03:07:38,3,0,0,11,32,156,21600.0,Electronics,NG,1,86.22,539.52,4,17,0.5,5,0,Online,UNKNOWN,0
TXN0000404,2023-01-17 11:00:17,11,1,0,1,50,357,10400.0,Electronics,US,0,38.59,150.16,3,13,0.2,6,0,Contactless,Unknown,0
TXN0001802,2023-03-17 17:36:29,17,4,0,3,28,89,7000.0,Online_Retail,US,0,66.16,461.14,4,16,3.3,2,1,Swipe,Unknown,0
TXN0000527,2023-01-22 18:34:39,18,6,1,1,48,643,8000.0,Travel,MX,1,47.44,221.6,3,11,0.1,5,0,Online,Desktop,0
TXN0003466,2023-05-23 15:17:42,15,1,0,5,20,108,9300.0,Luxury,US,0,33.45,80.45,2,10,2.3,4,1,ATM,Mobile,0
TXN0002675,2023-04-22 12:55:09,12,5,1,4,60,2901,16800.0,Grocery,US,0,3.52,244.78,4,13,0.7,4,0,Swipe,ATM,0
TXN0004456,2023-07-01 08:47:31,8,5,1,7,45,107,12200.0,Grocery,CN,1,21.98,114.16,5,15,0.9,5,0,Chip,Mobile,0
TXN0003376,2023-05-19 22:18:29,22,4,0,5,56,67,13200.0,Restaurant,US,0,389.93,141.23,4,13,0.8,3,1,Chip,Unknown,0
TXN0004694,2023-07-11 17:24:38,17,1,0,7,51,2533,18000.0,Travel,,0,124.99,94.76,6,11,0.4,1,1,Chip,POS,0
TXN0003141,2023-05-10 14:30:22,14,2,0,5,56,3806,5100.0,Entertainment,US,0,293.42,686.69,2,11,2.3,1,0,Online,POS,0
TXN0005323,2023-08-05 13:02:14,13,5,1,8,26,716,18000.0,ATM,RO,1,36.21,,2,10,2.1,4,0,Chip,Mobile,0
TXN0004303,2023-06-25 04:05:55,4,6,1,6,42,3969,11800.0,ATM,MX,1,44.84,505.45,5,15,0.9,11,0,Online,Desktop,0
TXN0002870,2023-04-30 09:16:52,9,6,1,4,64,1580,11700.0,Luxury,US,0,133.47,123.51,1,15,2.2,5,1,ATM ,Unknown,0
TXN0007080,2023-10-13 22:41:21,22,4,0,10,37,452,22900.0,Online_Retail,US,0,47.05,127.72,3,7,0.3,2,0,Contactless,Desktop,0
TXN0005500,2023-08-12 04:45:08,4,5,1,8,18,465,10300.0,Entertainment,US,0,12.44,282.94,2,20,14.9,9,0,Online,Desktop,0
TXN0005641,2023-08-17 16:07:02,16,3,0,8,58,347,18100.0,Healthcare,CA,1,65.8,377.22,4,15,3.8,5,0,ATM,Mobile,0
TXN0001264,2023-02-22 09:29:51,9,2,0,2,27,458,4600.0,Gas,US,0,42.97,126.38,2,12,0.5,4,0,Chip,POS,0
TXN0006398,2023-09-15 19:00:10,19,4,0,9,41,2206,18500.0,Restaurant,US,0,122.37,93.3,5,12,1.2,7,0,Chip,POS,0
TXN0006901,2023-10-07 13:49:24,13,5,1,10,36,2629,6000.0,Gas,US,0,21.39,391.67,2,10,9.2,4,0,ATM,Desktop,0
TXN0004904,2023-07-19 12:11:17,12,2,0,7,40,272,21500.0,Gas,US,0,97.52,201.16,3,15,1.7,5,0,Online,Unknown,0
TXN0003674,2023-05-31 18:14:41,18,2,0,5,38,989,5800.0,Grocery,MX,1,362.73,209.45,1,14,0.3,3,1,Chip,Mobile,0
TXN0001239,2023-02-20 21:19:13,21,0,0,2,57,592,10200.0,Online_Retail,US,0,9.15,136.84,2,11,0.5,5,0,Online,Mobile,0
TXN0001136,2023-02-16 09:01:19,9,3,0,2,56,436,10100.0,Gas,US,0,20.92,422.02,6,14,0.4,7,0,Chip,Mobile,0
TXN0006843,2023-10-04 16:37:52,16,2,0,10,53,283,8900.0,Electronics,US,0,29.48,676.29,0,11,1.1,6,0,Contactless,Mobile,0
TXN0000680,2023-01-28 10:45:12,10,5,1,1,36,360,18800.0,Grocery,US,0,19.34,481.98,2,8,1.0,7,1,ATM,Desktop,0
TXN0002103,2023-03-30 19:30:42,19,3,0,3,28,477,8500.0,Grocery,MX,1,37.68,115.97,3,19,6.7,8,2,Chip,Mobile,0
TXN0008580,2023-12-14 18:17:25,18,3,0,12,18,1568,13000.0,Grocery,US,0,96.0,629.37,4,9,0.6,8,0,Contactless,POS,0
TXN0003001,2023-05-05 02:48:34,2,4,0,5,29,382,6100.0,Restaurant,CN,1,31.67,115.49,6,10,0.3,7,0,Online,POS,0
TXN0006293,2023-09-11 18:13:42,18,0,0,9,67,162,8900.0,Restaurant,US,0,202.14,338.89,2,11,11.9,1,0,Chip,Desktop,0
TXN0008460,2023-12-09 10:34:48,10,5,1,12,44,1638,5300.0,Online_Retail,US,0,15.2,644.67,1,9,0.4,2,0,Online,Mobile,0
TXN0006571,2023-09-22 17:54:21,17,4,0,9,54,150,22700.0,Healthcare,US,0,26.97,360.54,0,12,1.3,2,0,ATM,ATM,0
TXN0006481,2023-09-19 07:08:22,7,1,0,9,31,1287,20800.0,Restaurant,UK,1,21.6,112.82,4,9,8.1,7,1,Chip,Mobile,0
TXN0004580,2023-07-06 22:58:04,22,3,0,7,48,141,10500.0,Grocery,US,0,92.61,65.6,2,7,4.1,5,0,Chip,Desktop,0
TXN0001775,2023-03-16 00:40:22,0,3,0,3,31,34,7900.0,Travel,US,0,25.45,117.01,3,15,,5,0,Chip,Unknown,0
TXN0005186,2023-07-30 08:27:27,8,6,1,7,41,699,12900.0,Healthcare,US,0,11.77,910.68,3,11,5.4,6,0,Chip,Desktop,0
TXN0006981,2023-10-10 14:09:03,14,1,0,10,26,76,15600.0,Grocery,MX,1,33.38,549.01,4,8,3.7,5,0,Chip,Mobile,0
TXN0003143,2023-05-10 15:42:00,15,2,0,5,44,553,16200.0,Online_Retail,US,0,138.65,129.5,2,15,0.1,9,0,Chip,POS,0
