hour_of_day,day_of_week,is_weekend,month,cardholder_age,account_age_days,credit_limit,is_foreign,transaction_amount,avg_7day_spend,num_txn_24h,num_txn_7d,days_since_last_txn,distinct_merchants_7d,declined_last_30d,merchant_country_missing,days_since_last_missing,amount_to_limit_ratio,amount_vs_7day_avg,txn_velocity_ratio,merchant_concentration,is_late_night,is_business_hours,is_new_account,log_account_age,log_transaction_amount,foreign_online,new_account_high_amount,late_night_foreign,merchant_category,merchant_country,channel,device_type,is_fraud
22,1,0,6,64,146,3500.0,0,122.78,197.38,4,5,1.2,4,0,0,0,0.03508,0.6220488398013984,5.6,1.25,0,0,0,4.990432586778736,4.818505796311215,0,0,0,Travel,US,Online,Desktop,0
23,2,0,4,27,496,26900.0,0,19.27,898.35,2,13,11.2,4,1,0,0,0.0007163568773234201,0.021450436912116656,1.0769230769230769,3.25,0,0,0,6.208590026096629,3.0091419604639085,0,0,0,Restaurant,US,Swipe,ATM,0
23,0,0,11,40,1235,7500.0,1,13.29,303.7,4,10,4.6,9,1,0,0,0.001772,0.04376028975963121,2.8,1.1111111111111112,0,0,0,7.119635638017636,2.659559991941776,0,0,0,Travel,CN,Contactless,Unknown,0
0,1,0,10,48,1727,2700.0,0,21.47,398.06,0,14,2.7,6,0,0,0,0.00795185185185185,0.053936592473496456,0.0,2.3333333333333335,1,0,0,7.454719949364001,3.112181086197238,0,0,0,ATM,US,Chip,Desktop,0
4,5,1,2,36,966,11200.0,0,40.04,250.9,1,9,2.7,4,0,0,0,0.003575,0.15958549222797927,0.7777777777777777,2.25,1,0,0,6.874198495453294,3.714547200862514,0,0,0,Restaurant,US,Online,POS,0
3,6,1,3,25,943,12700.0,0,82.27,184.65,3,18,1.3,11,1,0,0,0.006477952755905511,0.4455456268616301,1.1666666666666665,1.6363636363636365,1,0,0,6.8501261661455,4.422088340247728,0,0,0,Grocery,US,Online,POS,0
10,5,1,9,38,68,2900.0,0,48.06,250.9,6,18,0.5,4,0,0,0,0.01657241379310345,0.1915504184934237,2.333333333333333,4.5,0,1,1,4.23410650459726,3.893044038830343,0,0,0,Restaurant,US,Contactless,Desktop,1
6,1,0,10,31,1046,6900.0,0,19.99,338.49,2,11,0.1,5,2,0,0,0.002897101449275362,0.05905639753020768,1.2727272727272727,2.2,0,0,0,6.953684210870537,3.0440461338325417,0,0,0,Gas,US,Chip,ATM,1
1,3,0,3,38,478,5600.0,0,130.27,162.44,2,16,2.3,2,0,0,0,0.023262500000000002,0.8019576459000247,0.875,8.0,1,0,0,6.171700597410915,4.877256270815316,0,0,0,Online_Retail,US,Contactless,POS,0
19,5,1,9,18,218,18600.0,0,67.91,226.84,3,21,1.2,5,0,0,0,0.0036510752688172043,0.29937400811144416,1.0,4.2,0,0,0,5.389071729816501,4.232801305369117,0,0,0,Electronics,US,Online,Mobile,0
4,1,0,5,44,140,6300.0,0,48.08,87.05,2,14,0.2,7,0,0,0,0.007631746031746031,0.5523262492820218,1.0,2.0,1,0,0,4.948759890378168,3.8934516198427107,0,0,0,Online_Retail,US,Contactless,POS,0
13,3,0,8,63,1056,3300.0,0,26.65,481.41,5,18,3.4,8,0,0,0,0.008075757575757575,0.05535821856629484,1.9444444444444442,2.25,0,1,0,6.963189985870238,3.3196257279683437,0,0,0,Online_Retail,US,Swipe,POS,0
17,5,1,7,43,1059,5900.0,0,142.22,277.61,3,18,1.5,7,4,1,0,0.02410508474576271,0.5123014300637585,1.1666666666666665,2.5714285714285716,0,1,0,6.966024187106113,4.964381909578794,0,0,0,Restaurant,US,Chip,POS,0
20,4,0,1,39,1279,11400.0,0,43.04,371.51,2,7,0.0,4,0,0,0,0.003775438596491228,0.1158515248580119,2.0,1.75,0,0,0,7.154615356913663,3.785098311854479,0,0,0,Gas,US,Online,POS,0
0,5,1,5,40,584,6700.0,1,24.02,121.24,2,6,8.5,1,0,0,0,0.0035850746268656715,0.19811943253051797,2.3333333333333335,6.0,1,0,0,6.371611847231857,3.219675505038765,1,0,1,Travel,MX,Online,Mobile,0
10,1,0,9,24,346,7600.0,1,58.95,357.57,4,8,0.7,2,0,0,0,0.007756578947368422,0.16486282406242136,3.5,4.0,0,1,0,5.849324779946859,4.093510881473524,0,0,0,Online_Retail,RO,Swipe,POS,0
14,3,0,8,40,345,5300.0,0,119.59,320.61,2,8,0.1,5,0,0,0,0.022564150943396227,0.37300770406412775,1.75,1.6,0,1,0,5.846438775057725,4.792396362115501,0,0,0,Restaurant,US,Chip,Mobile,0
15,5,1,5,38,1928,13000.0,0,105.3,376.76,0,15,0.6,5,0,0,0,0.0081,0.27948826839367236,0.0,3.0,0,1,0,7.564757012905729,4.666265285347902,0,0,0,Online_Retail,US,Contactless,Mobile,0
15,0,0,10,32,406,15100.0,0,57.46,282.93,6,15,0.0,3,3,0,0,0.003805298013245033,0.20308910331177324,2.8000000000000003,5.0,0,1,0,6.008813185442595,4.0683427596831,0,0,0,Restaurant,US,Contactless,Mobile,0
5,4,0,11,21,1020,6600.0,0,196.71,1114.13,3,13,2.4,8,0,0,0,0.029804545454545455,0.17655928841338084,1.6153846153846154,1.625,0,0,0,6.928537818164665,5.286801310586789,0,0,0,Restaurant,US,Swipe,POS,0
10,3,0,5,35,149,6800.0,0,5.93,385.66,3,15,4.4,6,5,0,0,0.0008720588235294118,0.015376238137219311,1.4000000000000001,2.5,0,1,0,5.0106352940962555,1.9358598132018119,0,0,0,Grocery,US,Chip,Mobile,0
13,2,0,9,31,1193,9100.0,0,29.6,447.75,2,12,0.2,8,0,0,0,0.003252747252747253,0.06610831937465103,1.1666666666666667,1.5,0,1,0,7.085064293952548,3.4210000089583352,0,0,0,Grocery,US,ATM,POS,0
4,2,0,12,21,84,5800.0,0,147.36,175.0,6,20,2.3,4,4,0,0,0.02540689655172414,0.842057142857143,2.1,5.0,1,0,1,4.442651256490317,4.9996417526213905,0,0,0,Grocery,US,Chip,Desktop,0
9,6,1,11,29,2301,15300.0,0,56.26,33.94,4,22,0.9,5,3,0,0,0.0036771241830065356,1.657631113730112,1.2727272727272727,4.4,0,1,0,7.741533589281828,4.047602299669969,0,0,0,Entertainment,US,Online,Unknown,0
12,6,1,6,41,876,7200.0,0,107.35,612.02,6,3,1.7,7,0,0,0,0.014909722222222222,0.17540276461553544,14.0,0.42857142857142855,0,1,0,6.776506992372183,4.685366727982368,0,0,0,Entertainment,US,Online,Mobile,0
8,1,0,1,40,178,7100.0,0,11.81,516.67,2,12,1.2,4,1,0,0,0.001663380281690141,0.022857917045696483,1.1666666666666667,3.0,0,0,0,5.187385805840755,2.550226115908643,0,0,0,Restaurant,US,Online,Mobile,0
18,0,0,8,30,787,10100.0,1,31.24,439.84,3,6,3.3,1,0,0,0,0.003093069306930693,0.07102582757366314,3.5,6.0,0,0,0,6.669498089857879,3.4732079176384274,0,0,0,Healthcare,CN,Contactless,Mobile,0
18,6,1,5,47,1135,10100.0,0,98.33,506.33,1,13,0.8,4,0,0,0,0.009735643564356435,0.19420141014753226,0.5384615384615384,3.25,0,0,0,7.035268599281097,4.598447640227264,0,0,0,Entertainment,US,Chip,Mobile,0
11,0,0,5,21,480,10200.0,0,12.04,388.2,5,15,0.9,6,0,0,0,0.001180392156862745,0.031014940752189593,2.3333333333333335,2.5,0,1,0,6.175867270105761,2.5680215564985067,0,0,0,Online_Retail,US,Chip,Mobile,1
8,2,0,4,29,300,5200.0,0,23.71,568.63,0,10,0.5,3,0,0,0,0.004559615384615385,0.04169670963543957,0.0,3.3333333333333335,0,0,0,5.707110264748875,3.2072080200005186,0,0,0,Online_Retail,US,Online,Unknown,0
2,4,0,7,49,1102,15400.0,1,55.59,248.71,3,5,4.1,4,0,0,0,0.00360974025974026,0.2235133287764867,4.2,1.25,1,0,0,7.005789019253503,4.035832291154432,0,0,1,Online_Retail,MX,Contactless,Mobile,0
4,5,1,4,42,163,14800.0,0,66.77,422.04,1,15,2.4,7,0,1,0,0.004511486486486486,0.15820775281963792,0.4666666666666667,2.142857142857143,1,0,0,5.099866427824199,4.216119619148022,0,0,0,Grocery,US,Chip,POS,0
12,1,0,4,47,1658,7600.0,0,225.97,496.4,4,11,5.1,4,0,0,0,0.029732894736842104,0.45521756647864625,2.5454545454545454,2.75,0,1,0,7.413970290190444,5.424817850157378,0,0,0,Grocery,US,Contactless,POS,0
17,0,0,1,59,996,17900.0,0,103.05,202.37,8,15,2.3,4,0,0,0,0.005756983240223464,0.5092157928546721,3.7333333333333334,3.75,0,1,0,6.904750769961838,4.644871552839644,0,0,0,Travel,US,Online,POS,0
12,4,0,3,40,3279,5200.0,0,743.64,39.01,4,10,5.0,3,5,0,0,0.1430076923076923,19.062804409125867,2.8,3.3333333333333335,0,1,0,8.09559870137819,6.612900880113927,0,0,0,ATM,US,Swipe,POS,1
21,3,0,6,42,57,17400.0,0,162.65,417.9,3,15,4.9,4,0,1,0,0.009347701149425288,0.38920794448432644,1.4000000000000001,3.75,0,0,1,4.060443010546419,5.097730000947189,0,0,0,Grocery,US,Online,POS,0
11,4,0,9,41,388,13300.0,0,562.61,736.03,3,11,0.8,7,5,0,0,0.0423015037593985,0.7643846038884285,1.9090909090909092,1.5714285714285714,0,1,0,5.963579343618446,6.334362522947317,0,0,0,ATM,US,Chip,POS,0
0,4,0,9,38,1444,13400.0,0,31.8,198.52,1,16,0.2,8,0,0,0,0.002373134328358209,0.16018537175095707,0.4375,2.0,1,0,0,7.275864600546533,3.490428515390098,0,0,0,Restaurant,US,Chip,POS,0
23,1,0,6,32,160,18800.0,0,14.55,154.5,5,10,0.1,5,0,0,0,0.000773936170212766,0.0941747572815534,3.5,2.0,0,0,0,5.081404364984463,2.744060638625243,0,0,0,Restaurant,US,Chip,POS,0
13,6,1,4,50,782,12500.0,0,89.72,121.32,2,8,12.4,5,1,0,0,0.0071776,0.739531816683152,1.75,1.6,0,1,0,6.663132695990803,4.507777839979442,0,0,0,Travel,US,Chip,Mobile,0
0,2,0,11,45,693,3400.0,0,97.31,234.73,2,12,0.5,3,5,0,0,0.02862058823529412,0.4145614109828314,1.1666666666666667,4.0,1,0,0,6.542471960506805,4.588125751378833,0,0,0,Electronics,US,Swipe,POS,0
20,4,0,3,49,30,2600.0,0,414.38,222.45,7,11,999.0,5,0,0,1,0.15937692307692308,1.8628006293549113,4.454545454545455,2.2,0,0,1,3.4339872044851463,6.029193763917989,0,0,0,Online_Retail,US,Swipe,Mobile,0
3,4,0,4,48,782,22300.0,1,36.06,32.6,4,12,2.1,3,0,0,0,0.0016170403587443948,1.1061349693251534,2.3333333333333335,4.0,1,0,0,6.663132695990803,3.6125382208572137,1,0,1,Healthcare,BR,Online,Desktop,0
10,5,1,9,22,1596,10700.0,1,66.04,59.88,3,9,7.6,5,2,0,0,0.00617196261682243,1.102872411489646,2.333333333333333,1.8,0,1,0,7.3758821482150125,4.205289456173828,1,0,0,Gas,RO,Online,POS,0
20,6,1,11,47,716,19700.0,1,226.22,1607.49,5,21,14.8,9,0,0,0,0.011483248730964467,0.14072871370895,1.6666666666666667,2.3333333333333335,0,0,0,6.57507584059962,5.425918711141758,0,0,0,Restaurant,CA,Chip,Mobile,0
20,4,0,3,33,780,13800.0,0,139.94,144.82,2,9,6.3,3,0,0,0,0.010140579710144927,0.9663029968236432,1.5555555555555554,3.0,0,0,0,6.660575149839686,4.948334267898876,0,0,0,Luxury,US,Chip,Desktop,0
14,3,0,12,41,30,15300.0,0,233.83,223.78,4,7,2.5,6,1,0,0,0.015283006535947713,1.0449101796407185,4.0,1.1666666666666667,0,1,1,3.4339872044851463,5.458861848105724,0,0,0,Grocery,US,Contactless,Unknown,0
7,5,1,6,72,272,19600.0,0,92.38,528.66,3,13,2.2,6,1,0,0,0.004713265306122449,0.17474369159762418,1.6153846153846154,2.1666666666666665,0,0,0,5.60947179518496,4.536677189542791,0,0,0,Healthcare,US,ATM,Desktop,0
8,4,0,11,66,1509,12200.0,0,139.43,423.82,6,10,1.5,5,1,0,0,0.011428688524590164,0.32898400264263133,4.2,2.0,0,0,0,7.31986492980897,4.944709143980089,0,0,0,Restaurant,US,Swipe,Mobile,0
23,0,0,8,49,106,11500.0,0,102.69,379.59,4,12,1.2,6,0,0,0,0.008929565217391303,0.2705287283648147,2.3333333333333335,2.0,0,0,0,4.672828834461906,4.6414056785701865,0,0,0,Travel,US,Contactless,Mobile,0
4,3,0,4,49,193,4000.0,0,30.59,584.74,3,13,0.2,3,0,0,0,0.0076475,0.052313848890105,1.6153846153846154,4.333333333333333,1,0,0,5.267858159063328,3.4528406148139936,0,0,0,Gas,US,Online,Desktop,0
15,3,0,7,32,134,7400.0,0,36.59,157.49,3,11,4.3,4,1,0,0,0.004944594594594595,0.2323322115689885,1.9090909090909092,2.75,0,1,0,4.90527477843843,3.6267380575760866,0,0,0,Restaurant,US,Swipe,Desktop,0
17,4,0,10,60,217,5100.0,1,142.37,258.07,1,11,5.0,5,2,0,0,0.027915686274509806,0.551672026969427,0.6363636363636364,2.2,0,1,0,5.384495062789089,4.965428701258176,0,0,0,Electronics,UK,Chip,ATM,0
7,6,1,10,54,709,13700.0,0,122.53,134.9,6,8,0.0,3,2,0,0,0.008943795620437957,0.9083024462564863,5.25,2.6666666666666665,0,0,0,6.565264970035361,4.816484041548723,0,0,0,Online_Retail,US,Contactless,POS,0
16,3,0,10,18,154,8000.0,0,8.65,409.44,4,8,1.4,3,1,0,0,0.00108125,0.021126416568972257,3.5,2.6666666666666665,0,1,0,5.043425116919247,2.2669579153508947,0,0,0,Online_Retail,US,Online,ATM,0
10,0,0,11,51,107,4500.0,0,75.55,142.2,2,16,3.6,3,0,0,0,0.016788888888888888,0.5312939521800282,0.875,5.333333333333333,0,1,0,4.68213122712422,4.337944122103693,0,0,0,Grocery,US,Contactless,Unknown,0
9,4,0,6,39,77,16400.0,0,52.84,337.19,1,12,2.6,8,0,0,0,0.003221951219512195,0.15670690115365227,0.5833333333333334,1.5,0,1,1,4.356708826689592,3.9860166853364722,0,0,0,Online_Retail,US,Online,Desktop,0
7,1,0,5,46,323,11000.0,0,35.39,248.9,6,11,9.3,3,0,0,0,0.0032172727272727275,0.14218561671353958,3.8181818181818183,3.6666666666666665,0,0,0,5.780743515792329,3.5942940116240685,0,0,0,Entertainment,US,Chip,Mobile,0
12,6,1,4,48,1060,16500.0,0,131.23,887.1,3,13,0.7,4,2,0,0,0.007953333333333333,0.14793146206741065,1.6153846153846154,3.25,0,1,0,6.966967138613983,4.884542830568732,0,0,0,Healthcare,US,Swipe,Mobile,0
2,1,0,1,21,545,8300.0,0,142.56,553.4,3,15,4.1,1,1,0,0,0.01717590361445783,0.25760751716660646,1.4000000000000001,15.0,1,0,0,6.302618975744905,4.966753066279407,0,0,0,Grocery,US,Contactless,Unknown,0
0,6,1,1,32,475,13200.0,1,74.62,267.99,1,9,0.9,3,0,0,0,0.005653030303030303,0.27844322549348854,0.7777777777777777,3.0,1,0,0,6.16541785423142,4.325720798462787,0,0,1,Online_Retail,RO,Chip,Unknown,1
20,6,1,1,33,1363,16400.0,0,76.35,102.99,2,16,0.7,4,0,0,0,0.004655487804878049,0.7413341101077774,0.875,4.0,0,0,0,7.218176838403408,4.348340577019075,0,0,0,Grocery,US,Chip,Mobile,0
2,6,1,12,36,77,11800.0,1,302.62,158.45,4,14,0.5,5,0,0,0,0.025645762711864407,1.909876932786368,2.0,2.8,1,0,1,4.356708826689592,5.715776919504569,1,0,1,Online_Retail,UK,Online,Unknown,0
10,2,0,7,51,95,15300.0,0,207.84,253.35,3,18,0.6,9,1,0,0,0.013584313725490196,0.8203670811130847,1.1666666666666665,2.0,0,1,0,4.564348191467836,5.341568408542352,0,0,0,Online_Retail,US,Online,POS,0
15,3,0,2,50,759,12600.0,0,133.51,186.1,1,13,2.0,8,0,0,0,0.010596031746031746,0.7174099946265449,0.5384615384615384,1.625,0,1,0,6.633318433280377,4.90163854572049,0,0,0,ATM,US,Chip,Unknown,0
12,0,0,2,38,605,11900.0,0,22.15,234.18,1,14,0.9,3,2,0,0,0.001861344537815126,0.09458536168759073,0.5,4.666666666666667,0,1,0,6.406879986069314,3.1419947805322432,0,0,0,Online_Retail,US,Contactless,POS,0
17,5,1,7,18,317,13700.0,0,566.3,285.48,4,15,0.1,10,0,0,0,0.041335766423357664,1.9836766148241556,1.8666666666666667,1.5,0,1,0,5.762051382780177,6.340888264332522,0,0,0,Grocery,US,Chip,POS,0
19,4,0,8,37,163,7700.0,0,917.83,142.87,1,10,1.3,7,1,1,0,0.1191987012987013,6.424231819136278,0.7,1.4285714285714286,0,0,0,5.099866427824199,6.823101121566186,0,0,0,Grocery,US,Chip,ATM,0
14,4,0,1,51,684,23100.0,0,42.94,199.58,2,18,0.7,4,5,0,0,0.0018588744588744588,0.21515181881952097,0.7777777777777777,4.5,0,1,0,6.529418838262226,3.7828250669564643,0,0,0,Online_Retail,US,Chip,Unknown,0
19,0,0,1,48,71,10100.0,0,13.33,172.69,1,6,2.2,5,2,0,0,0.0013198019801980198,0.0771903410736001,1.1666666666666667,1.2,0,0,1,4.276666119016055,2.6623552418400807,0,0,0,Restaurant,US,Online,Mobile,0
14,5,1,7,43,236,12500.0,0,123.27,81.48,2,12,3.5,7,0,0,0,0.0098616,1.5128865979381443,1.1666666666666667,1.7142857142857142,0,1,0,5.4680601411351315,4.822456617817903,0,0,0,Grocery,US,Contactless,Desktop,0
16,4,0,3,39,659,9600.0,0,165.1,135.89,3,9,1.9,7,1,0,0,0.017197916666666667,1.2149532710280375,2.333333333333333,1.2857142857142858,0,1,0,6.492239835020471,5.112590016619249,0,0,0,Grocery,US,Swipe,POS,0
8,2,0,3,66,30,9800.0,0,57.11,251.1,1,11,999.0,9,0,0,1,0.005827551020408163,0.22743926722421345,0.6363636363636364,1.2222222222222223,0,0,1,3.4339872044851463,4.062337766087015,0,0,0,Online_Retail,US,Contactless,POS,0
8,4,0,2,53,337,4800.0,1,144.71,121.82,2,14,3.5,3,0,0,0,0.030147916666666667,1.1879001805943197,1.0,4.666666666666667,0,0,0,5.823045895483019,4.981618345025764,0,0,0,Electronics,MX,Chip,POS,0
2,1,0,7,61,957,6900.0,0,215.99,147.64,5,11,1.0,8,0,0,0,0.03130289855072464,1.4629504199403958,3.181818181818182,1.375,1,0,0,6.86484777797086,5.379851269529299,0,0,0,Online_Retail,US,Chip,POS,1
16,2,0,6,22,1124,8600.0,0,38.41,352.42,1,16,0.8,7,0,0,0,0.004466279069767441,0.10898927416151181,0.4375,2.2857142857142856,0,1,0,7.025538314638521,3.6740195912069122,0,0,0,Entertainment,US,Contactless,Mobile,0
18,0,0,7,28,1146,5300.0,0,225.07,369.74,3,18,1.0,8,0,0,0,0.04246603773584905,0.6087250500351598,1.1666666666666665,2.25,0,0,0,7.044905117129371,5.420844685827729,0,0,0,Online_Retail,US,Contactless,Unknown,0
22,5,1,2,42,45,7000.0,0,49.38,78.47,4,16,999.0,5,0,0,1,0.007054285714285714,0.6292850770995285,1.75,3.2,0,0,1,3.828641396489095,3.919594270924464,0,0,0,Electronics,US,Online,Desktop,0
2,5,1,3,38,77,6500.0,0,34.92,615.22,1,10,1.1,3,0,0,0,0.005372307692307693,0.05676018334904587,0.7,3.3333333333333335,1,0,1,4.356708826689592,3.581294243433999,0,0,0,Online_Retail,US,Chip,ATM,0
18,3,0,11,56,811,12400.0,0,18.16,245.7,1,12,1.8,5,0,1,0,0.001464516129032258,0.07391127391127392,0.5833333333333334,2.4,0,0,0,6.699500340161678,2.9528247725427144,0,0,0,Restaurant,US,ATM,Mobile,0
0,4,0,9,44,386,8000.0,1,42.1,110.55,1,17,0.0,4,0,0,0,0.0052625,0.38082315694255997,0.411764705882353,4.25,1,0,0,5.958424693029782,3.763522997109702,0,0,1,Electronics,CA,Chip,Desktop,0
6,5,1,6,64,2914,7900.0,0,31.83,82.74,5,17,1.4,5,0,0,0,0.004029113924050633,0.3846990572878898,2.058823529411765,3.4,0,0,0,7.977625098784593,3.4913427315135013,0,0,0,Grocery,US,Swipe,Desktop,0
23,1,0,5,35,366,6200.0,0,24.23,104.73,2,7,0.8,7,3,0,0,0.003908064516129032,0.2313568223049747,2.0,1.0,0,0,0,5.905361848054571,3.2280337626529665,0,0,0,Electronics,US,Chip,POS,0
11,6,1,12,37,1736,22200.0,1,149.45,390.68,0,12,3.9,9,0,0,0,0.006731981981981982,0.38253813863008085,0.0,1.3333333333333333,0,1,0,7.459914766241105,5.013630803076055,1,0,0,Electronics,CA,Online,Desktop,0
6,1,0,8,44,1011,4900.0,0,19.27,655.07,1,9,1.9,6,0,0,0,0.003932653061224489,0.029416703558398337,0.7777777777777777,1.5,0,0,0,6.919683849847411,3.0091419604639085,0,0,0,ATM,US,Swipe,Mobile,0
19,3,0,5,40,424,10200.0,0,453.09,1078.08,0,10,2.7,5,0,0,0,0.044420588235294114,0.42027493321460374,0.0,2.0,0,0,0,6.052089168924417,6.118295416280278,0,0,0,ATM,US,Chip,ATM,0
15,0,0,2,26,263,9200.0,0,149.81,223.51,3,13,1.5,8,0,0,0,0.016283695652173913,0.6702608384412331,1.6153846153846154,1.625,0,1,0,5.575949103146316,5.016020766372594,0,0,0,Travel,US,Online,Mobile,0
15,1,0,12,58,121,32100.0,0,181.39,256.84,1,8,5.0,8,0,0,0,0.005650778816199377,0.7062373462077558,0.875,1.0,0,1,0,4.804021044733257,5.206147251575906,0,0,0,Online_Retail,US,ATM,Desktop,0
12,2,0,3,52,995,14200.0,0,97.46,460.08,3,14,0.1,3,2,0,0,0.0068633802816901405,0.21183272474352285,1.5,4.666666666666667,0,1,0,6.903747257584598,4.589650374330055,0,0,0,Gas,US,Chip,Mobile,0
0,6,1,8,36,402,28800.0,0,90.89,215.86,4,12,0.3,6,0,0,0,0.003155902777777778,0.42105994626146576,2.3333333333333335,2.0,1,0,0,5.998936561946683,4.5205922095127935,0,0,0,Healthcare,US,Chip,POS,0
4,2,0,1,58,125,7100.0,1,604.95,457.69,1,11,0.7,2,0,0,0,0.08520422535211268,1.3217461600646727,0.6363636363636364,5.5,1,0,0,4.836281906951478,6.406797474414496,0,0,1,Gas,UK,Chip,POS,0
3,2,0,11,31,1457,4700.0,0,176.56,183.77,2,15,1.0,5,2,0,0,0.03756595744680851,0.960766175110192,0.9333333333333333,3.0,1,0,0,7.284820912568604,5.179308579965834,0,0,0,Online_Retail,US,Contactless,POS,0
6,1,0,11,53,30,13300.0,0,72.06,246.81,6,9,2.1,7,0,0,0,0.0054180451127819555,0.2919654795186581,4.666666666666666,1.2857142857142858,0,0,1,3.4339872044851463,4.291281021367136,0,0,0,Restaurant,US,Swipe,Mobile,0
13,5,1,9,26,408,6800.0,0,120.11,137.29,4,13,1.1,4,0,0,0,0.017663235294117646,0.8748634277806104,2.1538461538461537,3.25,0,1,0,6.013715156042802,4.7966992235329595,0,0,0,Electronics,US,Online,Mobile,0
20,6,1,9,45,142,4400.0,1,42.64,245.05,1,6,0.2,5,4,0,0,0.00969090909090909,0.17400530503978778,1.1666666666666667,1.2,0,0,0,4.962844630259907,3.77597416096487,0,0,0,Restaurant,BR,Contactless,Desktop,0
12,0,0,11,18,1497,4600.0,0,35.81,270.75,4,5,1.6,9,1,0,0,0.0077847826086956525,0.1322622345337027,5.6,0.5555555555555556,0,1,0,7.311886164077165,3.60576954739093,0,0,0,Gas,US,Online,Mobile,0
15,5,1,8,54,874,5100.0,0,20.02,1685.64,1,13,2.9,5,0,0,0,0.0039254901960784315,0.011876794570608196,0.5384615384615384,2.6,0,1,0,6.774223886357614,3.045474365448805,0,0,0,Online_Retail,US,Chip,Desktop,0
0,5,1,4,48,1330,3500.0,0,32.28,434.23,1,14,0.5,4,0,0,0,0.009222857142857144,0.07433848421343528,0.5,3.5,1,0,0,7.193685818395112,3.5049566159530077,0,0,0,Grocery,US,Online,Unknown,0
4,5,1,4,46,1677,7400.0,0,306.91,364.99,2,17,0.9,6,1,0,0,0.041474324324324324,0.8408723526671964,0.823529411764706,2.8333333333333335,1,0,0,7.425357887027151,5.7298075324803515,0,0,0,Healthcare,US,Chip,Mobile,1
15,3,0,12,22,301,4900.0,0,249.13,273.0,4,17,0.6,5,2,0,0,0.05084285714285714,0.9125641025641026,1.647058823529412,3.4,0,1,0,5.71042701737487,5.521980782709098,0,0,0,Travel,US,Swipe,Unknown,0
17,6,1,3,44,3266,15200.0,0,555.47,219.98,3,16,3.5,6,0,0,0,0.03654407894736842,2.5250931902900264,1.3125,2.6666666666666665,0,1,0,8.09162741160107,6.321613260906696,0,0,0,Online_Retail,US,Chip,Mobile,0
20,3,0,1,47,1643,28100.0,0,9.91,178.44,1,9,5.7,4,0,0,0,0.0003526690391459075,0.055536875140103116,0.7777777777777777,2.25,0,0,0,7.404887575616125,2.3896797998449792,0,0,0,Gas,US,Contactless,Mobile,0
15,4,0,9,24,40,13100.0,1,48.47,193.07,2,11,1.0,8,0,0,0,0.0036999999999999997,0.2510488423887709,1.2727272727272727,1.375,0,1,1,3.713572066704308,3.901366425239617,0,0,0,Online_Retail,CA,Chip,Desktop,0
9,3,0,11,50,203,6600.0,0,227.78,348.62,6,9,3.4,4,0,0,0,0.03451212121212121,0.6533761688944983,4.666666666666666,2.25,0,1,0,5.318119993844216,5.432760843097527,0,0,0,Online_Retail,US,Swipe,Unknown,0
3,6,1,5,58,337,7600.0,1,110.52,112.14,1,15,2.1,6,3,0,0,0.014542105263157894,0.985553772070626,0.4666666666666667,2.5,1,0,0,5.823045895483019,4.714203947012214,0,0,1,Entertainment,CA,ATM,Unknown,0
5,1,0,1,46,289,7300.0,1,115.07,183.88,3,13,1.4,2,0,0,0,0.015763013698630136,0.6257885577550576,1.6153846153846154,6.5,0,0,0,5.66988092298052,4.754193457380532,1,0,0,Electronics,CN,Online,Mobile,0
13,3,0,5,74,886,6400.0,0,292.09,759.07,1,12,2.2,8,0,0,0,0.045639062499999994,0.38479982083338815,0.5833333333333334,1.5,0,1,0,6.787844982309579,5.680479729086366,0,0,0,Luxury,US,Chip,ATM,0
11,4,0,12,29,146,14900.0,0,56.42,702.81,4,18,0.2,6,1,0,0,0.003786577181208054,0.08027774220628621,1.5555555555555554,3.0,0,1,0,4.990432586778736,4.050392674692918,0,0,0,Online_Retail,US,Chip,Desktop,0
8,0,0,9,55,767,14100.0,1,48.13,75.53,2,13,1.3,7,0,0,0,0.0034134751773049646,0.6372302396398782,1.0769230769230769,1.8571428571428572,0,0,0,6.643789733147672,3.894469846180557,0,0,0,Luxury,NG,Contactless,POS,0
20,5,1,7,38,680,10400.0,0,573.41,114.33,4,11,3.6,3,0,0,0,0.05513557692307692,5.015394034811511,2.5454545454545454,3.6666666666666665,0,0,0,6.523562306149512,6.353343427053224,0,0,0,Grocery,US,Online,POS,0
9,2,0,4,46,521,9400.0,1,49.1,109.61,1,14,4.4,1,0,0,0,0.005223404255319149,0.4479518292126631,0.5,14.0,0,1,0,6.257667587882639,3.914021008090819,0,0,0,Grocery,CN,Contactless,ATM,0
2,0,0,6,54,394,18200.0,0,16.26,750.95,4,9,1.0,4,0,0,0,0.0008934065934065935,0.02165257340701778,3.1111111111111107,2.25,1,0,0,5.978885764901122,2.848391685655282,0,0,0,Electronics,US,Chip,POS,0
19,6,1,2,52,226,3200.0,1,96.12,97.23,3,13,0.8,8,0,0,0,0.0300375,0.9885837704412218,1.6153846153846154,1.625,0,0,0,5.424950017481403,4.575947327311188,1,0,0,Electronics,RO,Online,POS,0
1,4,0,12,36,777,19600.0,0,29.84,448.47,1,12,0.1,4,1,0,0,0.0015224489795918367,0.06653733806051687,0.5833333333333334,3.0,1,0,0,6.656726524178391,3.4288125486951286,0,0,0,Grocery,US,Chip,POS,0
