transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,month,account_type,account_age_months,account_balance,customer_age,customer_segment,txn_type,txn_direction,txn_amount,counterparty_country,is_high_risk_country,is_cross_border,txn_count_7d,txn_count_30d,avg_txn_amount_30d,max_txn_amount_30d,unique_counterparties_30d,cross_border_ratio_30d,structuring_flag,prior_sar_count,kyc_risk_score
TXN0006597,2023-03-30 23:52:03,23,3,0,3,Business,17,13205.6,53,Wealth,Direct Deposit,Credit,200.0,US,0,0,5,26,198.7,665.84,9,0.176,0,0,3.0
TXN0003022,2023-05-12 18:58:26,18,4,0,5,Checking,1,8168.61,43,Retail,ACH,Debit,616.76,US,0,0,5,26,,492.34,9,0.169,0,1,4.0
TXN0002469,2023-08-06 06:26:14,6,6,1,8,Checking,37,2052.66,58,Student,Bill Payment,Credit,200.0,US,0,0,6,30,280.73,853.31,9,0.211,0,0,1.0
TXN0003016,2023-11-25 00:20:47,0,5,1,11,Business,1,21122.37,55,Retail,ACH,Debit,45.18,US,0,0,5,19,,86.83,7,0.05,0,1,1.0
TXN0002637,2023-11-14 16:29:02,16,1,0,11,Savings,7,33671.01,23,Retail,POS Purchase,Debit,1307.95,CN,0,1,7,33,625.54,1547.65,10,0.155,0,0,3.0
TXN0004746,2023-03-05 09:53:32,9,6,1,3,Checking,1,1527.61,42,SME,ACH,Credit,32688.1,US,0,0,5,26,,41850.25,5,0.9865388306898561,0,1,1.0
TXN0004879,2023-05-26 07:54:26,7,4,0,5,Student,110,33751.89,43,SME,POS Purchase,Credit,239.21,KY,1,1,8,35,461.27,2060.36,7,0.059,0,0,3.0
TXN0006864,2023-04-08 22:30:18,22,5,1,4,Savings,7,46836.49,38,Retail,Bill Payment,Debit,321.31,US,0,0,7,27,40.62,133.46,7,0.045,0,1,1.0
TXN0000331,2023-03-03 16:31:05,16,4,0,3,Student,68,16636.18,31,Retail,ACH,Debit,271.04,US,0,0,10,39,157.35,769.15,8,0.006,0,0,2.0
TXN0002972,2023-01-30 19:33:17,19,0,0,1,Checking,27,39638.42,24,Student,Direct Deposit,Credit,35.82,DE,0,1,6,26,46.4,175.0,1,0.061,0,0,2.0
TXN0000756,2023-02-10 20:22:57,20,4,0,2,Checking,9,36294.64,18,Student,POS Purchase,Debit,84.8,US,0,0,7,31,33.05,91.81,11,0.256,0,0,4.0
TXN0004906,2023-01-22 18:26:21,18,6,1,1,Savings,5,14252.59,49,Corporate,Direct Deposit,Debit,759.92,CA,0,1,3,12,170.38,390.94,5,0.047,0,0,1.0
TXN0006800,2023-02-24 07:45:12,7,4,0,2,Savings,10,16310.33,65,Retail,POS Purchase,Debit,7800.0,US,0,0,3,14,74.77,219.9,7,0.112,0,0,2.0
TXN0004318,2023-06-23 20:22:20,20,4,0,6,Checking,21,2414.29,39,Corporate,Wire Transfer,Debit,5290.08,US,0,0,7,29,30.23,98.83,4,0.146,0,2,4.0
TXN0003322,2023-08-28 18:04:55,18,0,0,8,Checking,18,94602.66,60,Student,POS Purchase,Credit,222.73,US,0,0,4,18,124.32,680.08,5,0.037,0,0,1.0
TXN0007350,2023-10-01 00:01:10,0,6,1,10,Savings,30,19593.04,55,SME,POS Purchase,Debit,375.33,US,0,0,6,30,323.03,1301.45,10,0.05,0,0,1.0
TXN0002714,2023-06-09 13:37:13,13,4,0,6,Business,17,5087.83,56,Student,Bill Payment,Debit,0.0,AE,1,1,7,25,847.88,3570.08,5,0.084,0,0,2.0
TXN0002457,2023-03-28 16:40:36,16,1,0,3,Checking,31,8787.87,52,SME,Bill Payment,Credit,347.2,SG,0,1,5,22,296.04,1275.95,6,0.016,0,0,1.0
TXN0006917,2023-09-20 08:24:39,8,2,0,9,Student,10,126804.65,43,Corporate,POS Purchase,Debit,332.3,US,0,0,8,41,63.53,266.52,5,0.485,0,2,3.0
TXN0003689,2023-08-17 12:32:59,12,3,0,8,Business,46,145596.61,31,SME,ACH,Debit,1934.34,US,0,0,6,22,185.53,390.14,4,0.043,0,0,4.0
TXN0007470,2023-11-12 22:21:23,22,6,1,11,Student,55,18114.94,51,SME,Bill Payment,Debit,300.0,,0,1,8,36,443.2,2131.35,11,0.164,0,0,2.0
TXN0006809,2023-06-30 14:50:52,14,4,0,6,Checking,37,2831.71,39,Student,Wire Transfer,Credit,504.33,BR,0,1,6,25,156.01,688.46,12,0.022,0,0,2.0
TXN0001550,2023-08-18 10:33:38,10,4,0,8,Savings,8,23972.9,63,Retail,ATM Withdrawal,Credit,21.44,US,0,0,3,13,52.45,95.44,7,0.161,0,0,1.0
TXN0003828,2023-08-27 16:59:00,16,6,1,8,Checking,15,3738.72,53,Student,Direct Deposit,Debit,206.93,CA,0,1,8,43,333.46,1116.51,9,0.398,0,0,4.0
TXN0001472,2023-05-15 10:07:41,10,0,0,5,Savings,19,2404.21,43,Retail,Wire Transfer,Debit,706.18,UK,0,1,8,36,74.66,405.63,10,0.252,0,0,2.0
TXN0002521,2023-10-04 21:48:53,21,2,0,10,Checking,21,7509.97,31,Student,Bill Payment,Credit,127.33,UK,0,1,3,14,600.18,1069.33,4,0.087,0,0,4.0
TXN0000044,2023-05-05 09:38:09,9,4,0,5,Savings,47,92587.06,28,Retail,ACH,Credit,5053.61,US,0,0,6,25,262.57,1533.91,7,0.1,0,0,2.0
TXN0007472,2023-02-25 13:05:01,13,5,1,2,Checking,6,9267.9,30,Retail,ACH,Credit,4300.0,US,0,0,9,35,151.89,384.03,12,0.212,0,0,3.0
TXN0004252,2023-01-27 02:49:09,2,4,0,1,Checking,115,2088.12,18,Retail,POS Purchase,Debit,824.93,US,0,0,13,64,475.47,2427.88,9,0.01,0,3,4.0
TXN0003077,2023-04-12 16:01:36,16,2,0,4,Student,33,40869.46,18,SME,POS Purchase,Credit,570.86,US,0,0,9,40,1202.46,6092.83,6,0.333,0,0,1.0
TXN0000082,2023-07-19 21:22:12,21,2,0,7,Savings,19,5090.79,50,SME,Direct Deposit,Debit,200.0,US,0,0,5,24,600.57,2062.58,7,0.067,0,0,1.0
TXN0001059,2023-07-01 08:26:43,8,5,1,7,Checking,61,727.85,37,Corporate,ACH,Debit,444.33,CA,0,1,4,22,67.85,174.82,11,0.087,0,0,1.0
TXN0005228,2023-01-19 20:10:48,20,3,0,1,Business,1,5357.77,44,Wealth,Bill Payment,Debit,639.18,,0,1,6,30,,969.02,11,0.036,0,1,2.0
TXN0005235,2023-08-21 03:38:51,3,0,0,8,Checking,9,90016.47,51,Retail,Bill Payment,Credit,100.58,US,0,0,3,16,163.84,585.52,12,0.018,0,0,3.0
TXN0006450,2023-06-01 20:06:53,20,3,0,6,Checking,9,21901.79,68,SME,Internal Transfer,Debit,1577.61,MX,0,1,8,33,331.86,1608.05,13,0.053,0,0,1.0
TXN0003366,2023-10-07 19:49:42,19,5,1,10,Business,49,3022.08,44,SME,POS Purchase,Debit,13.46,US,0,0,5,18,73.24,353.0,3,0.123,0,0,5.0
TXN0001849,2023-08-28 12:18:59,12,0,0,8,Checking,69,13582.57,27,Retail,ACH,Credit,100.0,US,0,0,4,16,1751.4,3180.74,6,0.079,0,0,
TXN0001432,2023-10-01 20:19:55,20,6,1,10,Checking,35,34001.08,50,SME,ACH,Credit,7490.51,US,0,0,6,27,691.81,1514.29,10,0.066,0,0,1.0
TXN0001968,2023-02-07 18:48:09,18,1,0,2,Checking,30,4720.97,57,Retail,Bill Payment,Credit,147.68,US,0,0,3,11,70.0,376.34,7,0.099,0,0,4.0
TXN0001109,2023-09-13 15:15:13,15,2,0,9,Business,20,11698.09,56,Corporate,Direct Deposit,Debit,5500.34,,1,1,6,28,424.62,1376.58,7,0.081,0,0,4.0
TXN0007407,2023-01-25 11:06:47,11,2,0,1,Checking,63,14144.55,63,SME,Check,Credit,2608.64,US,0,0,4,19,187.48,576.27,6,0.221,0,0,4.0
TXN0003716,2023-08-26 07:44:43,7,5,1,8,Checking,10,47772.01,32,Wealth,Bill Payment,Debit,222.96,US,0,0,5,27,294.09,1297.14,9,0.057,0,0,1.0
TXN0004395,2023-08-28 08:53:17,8,0,0,8,Premium,20,11416.96,63,Wealth,POS Purchase,Debit,6667.62,US,0,0,5,27,183.76,622.44,10,0.051,0,2,5.0
TXN0001061,2023-06-26 10:48:28,10,0,0,6,Checking,5,4090.27,24,Retail,ACH,Debit,200.0,US,0,0,6,25,253.66,456.24,11,0.168,0,0,1.0
TXN0005240,2023-09-23 04:21:15,4,5,1,9,Savings,54,12143.49,34,Retail,Bill Payment,Debit,300.0,US,0,0,5,21,2110.58,5293.33,10,0.097,0,2,2.0
TXN0007334,2023-05-31 15:43:00,15,2,0,5,Checking,7,7950.02,30,Retail,Direct Deposit,Debit,129.59,CN,0,1,6,28,104.23,526.5,7,0.056,0,0,4.0
TXN0003408,2023-09-11 09:29:28,9,0,0,9,Savings,137,5372.28,35,Retail,POS Purchase,Debit,208.55,RU,1,1,5,20,115.92,311.37,2,0.017,0,0,1.0
TXN0006842,2023-12-04 14:15:49,14,0,0,12,Premium,40,30247.76,38,Corporate,POS Purchase,Credit,1918.29,AE,1,1,7,34,154.37,823.88,5,0.043,0,0,2.0
TXN0002911,2023-09-05 22:08:06,22,1,0,9,Checking,2,5260.91,27,SME,Internal Transfer,Debit,347.82,US,0,0,8,29,113.19,267.77,8,0.078,0,1,
TXN0001694,2023-06-12 00:54:19,0,0,0,6,Checking,3,3637.07,33,Retail,Wire Transfer,Credit,11.94,US,0,0,7,33,324.45,1712.57,10,0.408,0,0,2.0
TXN0007666,2023-08-13 13:08:08,13,6,1,8,Checking,200,42887.76,44,Retail,Direct Deposit,Debit,134.32,US,0,0,4,18,128.22,284.86,6,0.313,0,0,1.0
TXN0005965,2023-09-30 19:07:18,19,5,1,9,Checking,30,17606.75,34,Retail,Direct Deposit,Debit,55.08,AE,1,1,4,21,472.91,833.43,4,0.096,0,1,5.0
TXN0007380,2023-07-05 20:27:36,20,2,0,7,Checking,33,11352.06,34,SME,Direct Deposit,Debit,2114.65,SG,0,1,4,22,2766.56,10353.87,6,0.178,0,1,2.0
TXN0000469,2023-04-24 18:50:42,18,0,0,4,Checking,48,11184.92,36,Retail,ACH,Debit,1321.32,US,0,0,2,9,91.47,239.74,8,0.088,0,0,5.0
TXN0001625,2023-03-22 20:55:52,20,2,0,3,Savings,20,8959.35,53,Student,ACH,Credit,6.93,US,0,0,7,29,124.16,623.79,9,0.051,0,0,1.0
TXN0003128,2023-02-02 19:11:58,19,3,0,2,Savings,28,5815.04,57,Retail,POS Purchase,Debit,137.2,US,0,0,6,31,333.72,1927.08,5,0.156,0,0,1.0
TXN0002364,2023-11-18 16:21:07,16,5,1,11,Checking,29,26589.06,31,Retail,POS Purchase,Credit,216.06,US,0,0,5,26,214.07,1159.82,7,0.046,0,0,2.0
TXN0001141,2023-01-11 19:12:46,19,2,0,1,Checking,3,109471.47,32,Retail,POS Purchase,Credit,110.28,US,0,0,7,36,1411.39,6927.06,13,0.266,0,0,2.0
TXN0000697,2023-08-28 16:05:33,16,0,0,8,Savings,19,47724.88,42,Retail,Direct Deposit,Debit,69.86,US,0,0,5,19,138.88,684.77,9,0.085,0,0,1.0
TXN0006222,2023-05-23 09:51:41,9,1,0,5,Savings,37,15198.62,60,Retail,Direct Deposit,Debit,1584.43,US,0,0,8,40,135.27,603.88,12,0.006,0,0,3.0
TXN0004166,2023-12-24 07:41:43,7,6,1,12,Savings,1,18095.66,62,SME,Direct Deposit,Credit,600.0,UK,0,1,8,36,,397.38,11,0.057,0,0,4.0
TXN0002090,2023-06-06 12:14:18,12,1,0,6,Checking,49,3907.5,38,Retail,POS Purchase,Debit,39308.87,US,0,0,7,31,,841.34,12,0.219,0,0,1.0
TXN0006462,2023-07-04 15:48:01,15,1,0,7,Business,45,15578.74,49,Retail,Direct Deposit,Debit,261.07,US,0,0,6,32,1251.64,7360.56,7,0.15,0,0,2.0
TXN0006616,2023-12-07 14:25:36,14,3,0,12,Business,21,16553.78,24,Retail,POS Purchase,Credit,244.34,US,0,0,9,45,68.29,407.77,9,0.058,0,1,3.0
TXN0007757,2023-07-18 13:47:52,13,1,0,7,Business,6,8172.42,30,Student,Direct Deposit,Debit,119.03,US,0,0,10,47,537.82,2680.22,9,0.166,0,0,1.0
TXN0007641,2023-04-01 01:34:17,1,5,1,4,Checking,14,7270.06,35,SME,Direct Deposit,Debit,300.0,US,0,0,4,22,169.62,515.24,7,0.008,0,0,1.0
TXN0007542,2023-07-07 16:39:14,16,4,0,7,Checking,11,3369.83,57,SME,Internal Transfer,Debit,95.53,US,0,0,6,21,180.83,449.69,12,0.002,0,0,2.0
TXN0000884,2023-05-19 04:53:42,4,4,0,5,Savings,24,6756.7,32,Retail,ACH,Debit,261.69,US,0,0,6,32,214.03,420.33,7,0.308,0,0,4.0
TXN0000859,2023-06-23 08:06:20,8,4,0,6,Checking,10,23326.23,30,SME,Wire Transfer,Debit,391.0,US,0,0,7,34,175.78,298.9,7,0.059,0,0,
TXN0004325,2023-03-12 06:29:24,6,6,1,3,Savings,16,9982.71,41,Retail,Internal Transfer,Credit,112.66,SG,0,1,4,15,108.14,170.87,8,0.033,0,0,2.0
TXN0000572,2023-05-04 04:55:54,4,3,0,5,Savings,100,112494.12,55,Retail,Check,Credit,800.0,NG,1,1,7,30,104.81,187.1,8,0.082,0,0,4.0
TXN0001974,2023-10-21 14:02:26,14,5,1,10,Checking,2,12018.56,47,Wealth,Bill Payment,Credit,1544.9,RU,1,1,7,25,222.52,743.59,3,0.045,0,0,3.0
TXN0004094,2023-04-20 11:46:40,11,3,0,4,Savings,88,32199.25,25,Retail,ACH,Debit,0.0,US,0,0,6,24,105.44,472.03,3,0.004,0,0,3.0
TXN0006998,2023-07-06 00:35:41,0,3,0,7,Checking,25,2948.62,25,Wealth,Wire Transfer,Credit,300.0,US,0,0,10,54,62.36,366.78,5,0.08,0,0,1.0
TXN0004648,2023-02-09 13:36:52,13,3,0,2,Business,183,28936.23,27,Retail,ACH,Debit,100.0,US,0,0,6,23,124.78,573.08,12,0.09,0,0,3.0
TXN0003692,2023-07-13 21:53:07,21,3,0,7,Student,19,36232.79,29,Retail,ATM Withdrawal,Debit,2563.44,US,0,0,8,41,58.54,265.45,10,0.138,0,0,3.0
TXN0007719,2023-10-16 06:32:06,6,0,0,10,Savings,120,17720.27,42,Retail,Direct Deposit,Debit,44.79,US,0,0,5,23,858.75,3326.96,7,0.212,0,0,1.0
TXN0007996,2023-11-12 23:31:16,23,6,1,11,Student,2,9834.2,22,Retail,Bill Payment,Debit,254.09,KY,1,1,9,49,259.67,542.28,8,0.037,0,0,2.0
TXN0006629,2023-12-21 19:06:59,19,3,0,12,Checking,52,23934.34,37,Retail,POS Purchase,Debit,1000.0,UK,0,1,3,13,103.27,450.52,5,0.23,0,0,3.0
TXN0004363,2023-06-18 01:05:43,4,6,1,6,Savings,3,6780.39,40,Wealth,Wire Transfer,Debit,8400.0,RU,1,1,6,24,320.37,1803.74,9,0.292,1,0,2.0
TXN0003343,2023-07-26 16:09:44,16,2,0,7,Checking,4,3222.54,55,SME,Direct Deposit,Credit,102.38,NG,1,1,7,33,110.15,656.24,6,0.225,0,0,4.0
TXN0006833,2023-02-26 15:21:33,15,6,1,2,Checking,24,2859.24,47,Wealth,Internal Transfer,Credit,43.09,US,0,0,38,31,97.13,205.8,47,0.314,0,3,5.0
TXN0005839,2023-03-31 06:45:05,6,4,0,3,Premium,30,1985.58,35,Retail,Direct Deposit,Credit,510.33,US,0,0,4,21,234.29,839.32,11,0.013,0,0,2.0
TXN0005300,2023-04-14 08:44:03,8,4,0,4,Checking,45,15580.43,38,SME,ACH,Debit,700.0,US,0,0,2,8,542.82,1040.38,9,0.057,0,0,1.0
TXN0002980,2023-01-30 07:53:17,7,0,0,1,Premium,36,18607.84,18,Corporate,Wire Transfer,Credit,132.67,US,0,0,7,38,171.37,328.34,5,0.119,0,0,3.0
TXN0003442,2023-05-27 08:10:12,8,5,1,5,Savings,3,9878.26,27,Retail,ATM Withdrawal,Credit,316.7,US,0,0,4,15,220.19,1165.96,5,0.132,0,0,3.0
TXN0006333,2023-06-03 11:05:47,11,5,1,6,Business,1,14102.21,46,Retail,POS Purchase,Debit,29.2,RU,1,1,5,27,,388.54,7,0.347,0,0,4.0
TXN0005915,2023-04-18 05:50:04,5,1,0,4,Savings,46,1693.59,36,Student,ACH,Debit,242.41,US,0,0,5,21,681.42,2945.72,11,0.109,0,0,5.0
TXN0007395,2023-07-10 17:18:22,17,0,0,7,Savings,2,31161.26,59,Student,Wire Transfer,Credit,19.08,CA,0,1,6,21,364.46,1594.24,6,0.128,0,0,2.0
TXN0000103,2023-04-14 18:47:30,18,4,0,4,Savings,55,9614.41,34,Retail,Wire Transfer,Debit,1233.2,KY,1,1,3,16,46.06,250.48,11,0.203,0,0,4.0
TXN0005726,2023-07-06 11:05:36,11,3,0,7,Checking,22,20024.3,62,Student,Bill Payment,Debit,100.0,DE,0,1,6,22,644.62,2795.48,5,0.039,0,0,4.0
TXN0000799,2023-08-06 06:56:49,6,6,1,8,Savings,73,11380.81,44,Retail,Wire Transfer,Debit,255.65,NG,1,1,2,9,78.29,375.04,9,0.144,0,0,2.0
TXN0004253,2023-02-04 19:00:06,19,5,1,2,Premium,58,4713.62,31,Retail,ATM Withdrawal,Credit,100.0,US,0,0,6,22,463.28,1849.21,9,0.091,0,0,1.0
TXN0002058,2023-09-26 22:38:35,22,1,0,9,Checking,4,4403.16,47,Retail,Check,Debit,205.55,KY,1,1,9,40,313.64,1451.22,15,0.097,0,0,2.0
TXN0007511,2023-02-07 17:09:47,17,1,0,2,Business,55,23016.8,25,SME,ACH,Debit,200.0,US,0,0,6,22,40.9,190.02,5,0.032,0,3,4.0
TXN0003242,2023-01-11 23:55:42,23,2,0,1,Savings,6,3149.16,49,SME,Internal Transfer,Debit,266.9,US,0,0,7,38,742.4,2342.0,10,0.159,0,0,2.0
TXN0000523,2023-12-14 04:58:42,4,3,0,12,Checking,10,11556.52,35,Corporate,POS Purchase,Credit,8600.0,US,0,0,5,25,94.08,200.11,7,0.471,1,2,2.0
TXN0007010,2023-01-05 02:38:00,2,3,0,1,Savings,118,24104.57,47,Retail,Internal Transfer,Credit,376.11,CN,0,1,4,18,283.93,992.28,8,0.179,0,0,1.0
TXN0001273,2023-08-07 18:16:54,18,0,0,8,Business,5,20598.8,39,Retail,Wire Transfer,Debit,223.66,US,0,0,10,45,41.24,241.69,8,0.084,0,1,3.0
TXN0002746,2023-08-12 16:13:12,16,5,1,8,Checking,46,990.33,37,Retail,POS Purchase,Debit,394.54,US,0,0,8,41,165.77,817.23,9,0.166,0,0,1.0
TXN0002407,2023-10-17 00:12:28,0,1,0,10,Checking,48,11297.86,43,Retail,pos purchase,Debit,1278.14,RU,1,1,3,15,579.72,1507.53,3,0.115,0,0,3.0
TXN0007950,2023-12-01 11:48:49,11,4,0,12,Checking,11,34088.1,54,Retail,POS Purchase,Debit,46.14,US,0,0,3,11,231.21,520.38,7,0.112,0,0,2.0
TXN0007909,2023-12-25 18:47:21,18,0,0,12,Student,26,43883.14,37,Retail,Bill Payment,Debit,156.62,CA,0,1,1,5,129.31,649.64,3,0.033,0,0,1.0
TXN0000446,2023-05-21 00:13:12,0,6,1,5,Business,23,1288.17,37,SME,POS Purchase,Credit,100.0,UK,0,1,6,23,165.45,722.43,7,0.097,0,0,4.0
TXN0005427,2023-08-08 15:08:05,15,1,0,8,Checking,28,232.26,56,Corporate,Bill Payment,Credit,300.0,US,0,0,6,23,111.98,576.36,11,0.049,0,0,2.0
TXN0000957,2023-03-30 13:20:33,13,3,0,3,Savings,53,23137.45,57,Student,ATM Withdrawal,Debit,105.29,BR,0,1,7,31,254.66,1318.53,6,0.19,0,1,2.0
TXN0002668,2023-08-09 23:26:09,23,2,0,8,Business,3,41586.2,33,SME,ATM Withdrawal,Credit,1105.59,KY,1,1,5,18,162.16,930.18,3,0.085,0,0,4.0
TXN0002773,2023-12-10 12:10:31,12,6,1,12,Savings,6,10437.01,45,Retail,Direct Deposit,Credit,2418.86,US,0,0,3,13,222.24,468.57,9,0.222,0,0,1.0
TXN0002573,2023-08-24 12:28:25,12,3,0,8,Savings,30,14152.81,68,SME,POS Purchase,Credit,290.88,US,0,0,6,22,707.38,3697.27,9,0.046,0,0,1.0
TXN0004015,2023-06-02 20:31:05,20,4,0,6,Savings,7,24937.51,39,SME,atm withdrawal,Credit,60.5,RU,1,1,7,34,265.44,433.54,7,0.408,0,1,1.0
TXN0002850,2023-07-15 02:05:23,2,5,1,7,Checking,49,6410.11,30,Retail,POS Purchase,Debit,300.0,CA,0,1,8,29,365.6,983.28,5,0.009,0,0,3.0
TXN0006770,2023-08-02 03:42:28,3,2,0,8,Business,4,23750.17,50,Student,POS Purchase,Debit,36.69,UK,0,1,4,18,247.01,750.03,7,0.032,0,0,1.0
TXN0000124,2023-01-13 05:07:56,5,4,0,1,Business,16,28643.75,32,SME,Bill Payment,Debit,313.08,US,0,0,4,20,157.11,756.98,2,0.053,0,0,3.0
TXN0006948,2023-10-23 06:30:11,6,0,0,10,Student,72,16083.29,23,SME,ATM Withdrawal,Debit,1747.88,SG,0,1,12,56,1483.29,8678.05,8,0.228,0,0,2.0
TXN0005223,2023-05-04 09:45:39,9,3,0,5,Savings,24,16609.59,46,Wealth,Bill Payment,Debit,464.34,CA,0,1,3,13,56.31,180.13,7,0.086,0,0,2.0
TXN0005533,2023-09-13 16:10:21,16,2,0,9,Business,1,3617.24,62,Corporate,Wire Transfer,Debit,576.53,SG,0,1,4,15,,146.03,6,0.364,0,0,4.0
TXN0007588,2023-12-12 00:09:42,0,1,0,12,Business,35,15975.93,18,Student,POS Purchase,Debit,48.75,UK,0,1,3,12,303.69,1744.59,4,0.208,0,0,3.0
TXN0007625,2023-10-09 07:09:48,7,0,0,10,Business,73,51225.28,39,SME,ATM Withdrawal,Credit,472.6,SG,0,1,3,15,148.1,486.41,7,0.017,0,1,1.0
TXN0002607,2023-01-10 10:43:24,10,1,0,1,Checking,26,3559.41,46,Corporate,Direct Deposit,Credit,166.51,US,0,0,6,27,94.5,154.88,5,0.179,0,0,1.0
TXN0004233,2023-08-10 02:50:28,2,3,0,8,Savings,3,49705.08,44,Retail,ACH,Credit,400.02,US,0,0,6,24,125.05,527.77,9,0.008,0,0,1.0
TXN0000836,2023-06-06 10:28:33,10,1,0,6,Savings,3,14731.48,21,Retail,Wire Transfer,Debit,87.41,,0,1,5,27,196.28,296.97,10,0.223,0,0,3.0
TXN0002695,2023-01-17 02:36:01,2,1,0,1,Checking,4,13454.97,31,Retail,POS Purchase,Credit,100.0,US,0,0,4,18,916.46,1630.41,10,0.01,0,0,4.0
TXN0005057,2023-06-10 12:34:52,12,5,1,6,Premium,63,7629.42,47,Retail,POS Purchase,Debit,167.13,US,0,0,6,29,132.28,434.97,10,0.293,0,0,5.0
TXN0000114,2023-05-21 16:31:49,16,6,1,5,Business,58,7138.5,38,Retail,Direct Deposit,Credit,1778.07,UK,0,1,5,25,129.83,325.41,9,0.002,0,0,2.0
TXN0004162,2023-05-27 03:51:45,3,5,1,5,Business,57,8925.76,53,SME,Bill Payment,Debit,697.31,SG,0,1,5,25,345.12,533.17,5,0.119,0,0,1.0
TXN0002899,2023-09-19 22:06:52,22,1,0,9,Checking,26,5703.84,25,Student,Check,Debit,227.43,US,0,0,2,8,561.93,2295.61,13,0.255,0,0,1.0
TXN0007316,2023-10-28 14:03:42,14,5,1,10,Checking,32,4683.1,55,Retail,Wire Transfer,Credit,2858.18,CA,0,1,10,44,260.16,835.7,5,0.128,0,0,1.0
TXN0005588,2023-11-27 12:01:09,12,0,0,11,Business,34,4217.88,55,SME,ACH,Debit,598.7,RU,1,1,7,32,749.69,2062.99,5,0.037,0,0,3.0
TXN0001506,2023-12-31 07:54:23,7,6,1,12,Business,56,3720.44,39,Retail,ACH,Credit,0.0,US,0,0,7,33,332.61,1351.83,9,0.145,0,0,2.0
TXN0000115,2023-07-19 13:15:55,13,2,0,7,Student,9,7776.8,55,SME,Wire Transfer,Debit,177.55,BR,0,1,5,26,137.87,686.56,10,0.048,0,1,1.0
TXN0005404,2023-05-11 18:41:11,18,3,0,5,Business,22,57130.12,46,Retail,ATM Withdrawal,Debit,476.97,US,0,0,11,54,132.04,228.48,11,0.177,0,0,3.0
TXN0002880,2023-06-09 14:17:10,14,4,0,6,Savings,1,16903.39,24,Retail,ATM Withdrawal,Credit,229.13,US,0,0,1,5,,225.87,9,0.249,0,0,1.0
TXN0002189,2023-01-23 23:56:53,23,0,0,1,Checking,9,2287.1,18,Retail,ATM Withdrawal,Credit,103.37,US,0,0,8,32,90.19,286.43,8,0.114,0,0,2.0
TXN0001982,2023-12-17 23:04:47,23,6,1,12,Business,46,32749.12,29,Retail,POS Purchase,Credit,646.32,CA,0,1,7,25,305.31,883.5,4,0.16,0,0,4.0
TXN0005153,2023-04-05 00:14:00,0,2,0,4,Savings,172,21896.27,42,Retail,Direct Deposit,Debit,491.49,SG,0,1,5,27,,817.67,10,0.132,0,0,4.0
TXN0007975,2023-07-27 14:27:02,14,3,0,7,Checking,8,59041.78,22,Retail,ACH,Debit,46.29,US,0,0,9,41,205.03,515.88,10,0.021,0,0,1.0
TXN0006911,2023-08-31 08:32:15,8,3,0,8,Savings,37,4592.8,18,Corporate,POS Purchase,Credit,85.24,CA,0,1,8,39,223.46,775.03,12,0.223,0,0,3.0
TXN0007057,2023-06-29 00:16:08,0,3,0,6,Checking,1,1888.02,57,Retail,POS Purchase,Credit,32.23,KY,1,1,49,46,,1531.06,40,0.027,0,0,4.0
TXN0002890,2023-01-23 16:35:56,16,0,0,1,Checking,91,10226.28,30,Student,ACH,Credit,485.63,,1,1,7,30,146.19,752.79,2,0.061,0,0,2.0
TXN0001351,2023-06-26 01:59:23,1,0,0,6,Checking,61,7239.98,44,SME,POS Purchase,Credit,200.0,DE,0,1,7,38,441.3,874.47,8,0.093,0,0,1.0
TXN0006576,2023-10-26 03:50:38,3,3,0,10,Checking,19,3991.12,32,Retail,Wire Transfer,Debit,100.0,US,0,0,9,48,432.69,2515.78,5,0.008,0,0,3.0
TXN0007546,2023-06-27 23:59:36,23,1,0,6,Premium,21,11838.93,36,Retail,Direct Deposit,Credit,73.01,US,0,0,7,37,597.0,1147.81,6,0.009,0,0,3.0
TXN0005097,2023-11-03 05:16:49,5,4,0,11,Business,20,17588.13,30,Wealth,ATM Withdrawal,Debit,3898.61,,0,0,5,25,426.28,959.52,13,0.104,0,0,1.0
TXN0003168,2023-10-22 12:25:45,12,6,1,10,Checking,5,47932.45,47,Student,ACH,Debit,1600.0,US,0,0,3,16,155.44,622.9,6,0.285,0,0,2.0
TXN0007881,2023-01-09 21:33:09,21,0,0,1,Savings,27,35771.81,39,Retail,Check,Debit,16700.0,DE,0,1,3,14,3314.73,16877.52,4,0.287,0,0,2.0
TXN0002077,2023-03-21 06:58:27,6,1,0,3,Checking,18,79489.04,35,SME,POS Purchase,Debit,431.18,RU,1,1,2,7,568.06,2503.53,7,0.068,0,0,2.0
TXN0007046,2023-11-29 22:22:47,22,2,0,11,Checking,7,28846.06,61,SME,POS Purchase,Credit,930.26,CA,0,1,5,23,848.46,1365.64,14,0.144,0,0,2.0
TXN0002137,2023-11-24 19:58:16,19,4,0,11,Checking,5,12332.19,27,SME,ACH,Debit,3260.93,US,0,0,9,46,330.88,1970.49,8,0.18,0,0,2.0
TXN0005420,2023-06-18 14:46:03,14,6,1,6,Student,14,24341.28,43,Retail,Bill Payment,Debit,247.33,US,0,0,2,10,292.06,1554.74,7,0.101,0,0,5.0
