borrower_id,age,employment_type,employment_years,annual_income,credit_score,loan_amount,loan_term_months,loan_purpose,existing_debt,num_open_accounts,num_late_payments,dti_ratio,origination_date,origination_year,origination_quarter,fed_funds_rate,interest_rate_offered
BRW03412,57,Salaried,0.2,32548.16,349.0,30100.0,48,Vacation,8865.96,5,1,0.0681,2022-03-01,2022,Q1,1.794,2.757
BRW04328,54,Self-Employed,4.4,26487.65,302.0,35400.0,84,Business,68179.35,6,2,0.3677,2022-02-10,2022,Q1,1.554,5.945
BRW03055,29,Contract,32.9,34020.08,,13500.0,12,Auto,15499.67,9,3,0.4556,2021-01-17,2021,Q1,0.111,2.5
BRW03121,31,Salaried,10.3,65006.05,407.0,68500.0,12,Home Improvement,26073.24,4,3,0.4011,2021-04-10,2021,Q2,0.049,3.559
BRW02642,29,Salaried,5.2,36820.66,356.0,36300.0,60,Home Improvement,60852.96,3,0,0.3305,2023-03-02,2023,Q1,5.185,5.027
BRW02856,30,Salaried,13.6,8898.46,401.0,44600.0,36,Home Improvement,11960.21,4,0,0.448,2022-08-22,2022,Q3,1.42,2.5
BRW02290,55,Salaried,1.6,68209.16,374.0,12400.0,24,Debt Consolidation,9931.3,5,0,0.0728,2022-01-27,2022,Q1,1.83,2.5
BRW04995,37,Self-Employed,0.8,55497.31,300.0,42400.0,48,Medical,80801.42,6,2,0.364,2021-10-15,2021,Q4,0.147,4.296
BRW01703,49,Contract,18.1,56968.75,422.0,42200.0,48,Home Improvement,10023.82,1,1,0.044,2022-02-14,2022,Q1,1.716,2.5
BRW01237,32,Salaried,6.9,36976.03,459.0,16800.0,36,Business,109030.92,4,1,0.9829,2021-05-27,2021,Q2,-0.005,4.163
BRW00103,29,Contract,3.8,24599.77,418.0,72700.0,36,Home Improvement,8917.48,4,2,0.1208,2023-09-13,2023,Q3,4.879,5.746
BRW03591,44,Salaried,38.1,,475.0,21700.0,48,Debt Consolidation,681.37,4,0,0.0568,2023-12-31,2023,Q4,5.15,2.915
BRW00272,49,Salaried,13.8,60469.64,436.0,11000.0,48,Business,20317.18,5,2,0.084,2023-03-28,2023,Q1,5.108,5.281
BRW00508,38,Retired,12.0,36965.1,,12500.0,84,Home Improvement,7718.89,1,0,0.0298,2021-07-11,2021,Q3,-0.209,2.5
BRW03455,58,Salaried,3.6,120496.39,390.0,93800.0,60,Business,5169.83,5,2,0.0086,2023-06-03,2023,Q2,4.753,5.55
BRW04963,41,Self-Employed,1.2,57951.04,324.0,71700.0,24,Education,9235.14,4,0,0.0797,2023-08-28,2023,Q3,4.828,5.95
BRW03319,61,Contract,4.1,39268.19,406.0,31400.0,84,Debt Consolidation,31408.66,1,0,0.1143,2023-03-08,2023,Q1,4.96,4.584
BRW00865,34,Contract,0.7,15972.37,367.0,27400.0,36,Auto,34265.59,3,0,0.7151,2021-09-12,2021,Q3,0.323,2.973
BRW02873,32,Salaried,4.4,86059.46,328.0,172600.0,120,Debt Consolidation,5445.34,4,0,0.0063,2023-06-10,2023,Q2,4.912,5.734
BRW00908,44,Salaried,1.7,40502.32,355.0,102800.0,48,Debt Consolidation,11127.77,1,0,0.0687,2023-12-22,2023,Q4,5.065,4.148
BRW04012,28,Salaried,3.7,15525.2,310.0,29400.0,48,Education,6669.71,2,0,0.1074,2021-04-19,2021,Q2,-0.114,2.5
BRW02899,40,Retired,2.3,38321.18,332.0,20400.0,24,Auto,9289.97,6,1,0.1212,2022-05-03,2022,Q2,1.904,3.286
BRW04770,38,Salaried,7.8,55933.69,328.0,83000.0,24,Education,5649.81,3,2,0.0505,2022-07-11,2022,Q3,1.801,3.441
BRW01627,50,Salaried,3.2,49525.42,323.0,16300.0,48,Business,14837.11,2,0,0.0749,2022-06-13,2022,Q2,1.725,2.5
BRW02915,56,Contract,5.0,,363.0,27500.0,12,Debt Consolidation,9239.74,1,0,2.5,2023-06-28,2023,Q2,5.359,15.356
BRW01522,35,Salaried,0.7,117064.42,395.0,19100.0,120,Home Improvement,25560.17,6,0,0.0218,2021-05-05,2021,Q2,0.038,2.5
BRW00835,40,Contract,10.9,71499.89,,70500.0,48,Auto,5706.59,3,0,0.02,2022-08-02,2022,Q3,1.71,2.5
BRW00358,41,Salaried,4.1,61586.75,335.0,32000.0,36,Home Improvement,23428.6,0,1,0.1268,2021-11-06,2021,Q4,0.244,2.5
BRW00138,46,Self-Employed,6.3,23129.1,412.0,24500.0,48,Debt Consolidation,16470.26,4,0,0.178,2021-03-24,2021,Q1,0.086,2.5
BRW00299,44,Salaried,2.1,66531.25,352.0,141100.0,84,Debt Consolidation,18975.4,4,1,0.0407,2022-04-27,2022,Q2,1.557,2.5
BRW01556,47,Salaried,8.1,18192.03,360.0,59300.0,60,Debt Consolidation,10857.78,6,2,0.1194,2023-06-12,2023,Q2,4.894,5.682
BRW01003,31,Salaried,3.8,49630.17,309.0,23200.0,84,Debt Consolidation,9185.43,5,1,0.0264,2022-04-08,2022,Q2,1.717,2.5
BRW00382,22,Salaried,1.3,149204.2,,7200.0,12,Business,44389.02,3,0,0.2975,2022-02-21,2022,Q1,1.591,2.5
BRW00941,46,Self-Employed,0.5,26235.48,402.0,21000.0,60,Business,49653.18,8,3,0.3785,2022-04-11,2022,Q2,1.536,5.727
BRW01961,40,salaried,5.2,45564.89,368.0,40800.0,48,Education,6243.3,1,0,0.0343,2022-08-13,2022,Q3,1.802,3.035
BRW03802,25,Salaried,4.2,29197.58,300.0,27100.0,60,Debt Consolidation,14274.25,2,2,0.0978,2022-08-24,2022,Q3,1.878,4.607
BRW00761,39,Contract,0.2,61417.38,383.0,40100.0,48,Debt Consolidation,4730.3,7,0,0.0193,2021-02-18,2021,Q1,0.133,2.5
BRW03786,41,Salaried,11.1,20277.62,304.0,28100.0,36,auto,8634.88,6,0,0.1419,2022-12-18,2022,Q4,1.965,3.531
BRW01921,45,Salaried,19.8,54647.97,459.0,116400.0,36,Business,9297.7,5,1,0.0567,2023-02-26,2023,Q1,5.013,5.074
BRW02586,24,Salaried,4.8,19361.52,300.0,189900.0,60,Debt Consolidation,62092.94,5,2,0.6414,2023-12-18,2023,Q4,4.953,10.868
BRW02115,32,Self-Employed,0.6,40524.54,,25300.0,84,Debt Consolidation,10345.02,3,2,0.0365,2021-08-04,2021,Q3,-0.016,2.5
BRW02228,22,Salaried,3.3,85001.14,378.0,75000.0,48,Debt Consolidation,3071.55,4,0,0.009,2023-08-10,2023,Q3,4.942,3.555
BRW00898,50,Salaried,2.1,45146.72,338.0,31200.0,60,Education,14477.61,3,0,0.0641,2023-12-21,2023,Q4,5.154,5.283
BRW04056,52,Salaried,5.2,60359.25,469.0,55900.0,60,Auto,1977.36,1,0,0.0066,2023-07-28,2023,Q3,5.055,2.833
BRW04214,38,Salaried,2.9,96486.31,,15600.0,60,Auto,21044.32,7,0,0.0436,2022-07-30,2022,Q3,1.746,2.5
BRW01402,49,Unemployed,5.5,14109.45,397.0,8000.0,60,Debt Consolidation,27601.62,5,1,0.3913,2021-10-27,2021,Q4,0.028,5.398
BRW02080,38,Salaried,7.5,66293.93,335.0,16200.0,48,Debt Consolidation,1178.85,3,0,0.0044,2021-12-01,2021,Q4,-0.002,2.5
BRW03839,34,Self-Employed,0.3,30403.75,339.0,74600.0,120,Auto,12899.14,3,0,0.0424,2021-02-14,2021,Q1,-0.205,2.5
BRW04412,27,Salaried,3.0,33484.68,300.0,8800.0,48,Vacation,33085.33,6,1,0.247,2023-03-11,2023,Q1,4.713,7.276
BRW02998,41,Salaried,2.4,37655.35,368.0,44800.0,60,Business,23834.47,3,0,0.1266,2022-07-28,2022,Q3,1.815,2.5
BRW01512,30,Salaried,0.6,29465.64,300.0,49600.0,48,Home Improvement,23802.96,1,0,0.202,2023-10-12,2023,Q4,4.861,5.752
BRW01188,43,Salaried,2.2,29069.54,305.0,39300.0,36,Business,25997.02,5,0,0.2981,2021-03-19,2021,Q1,-0.149,2.5
BRW04694,36,Salaried,1.6,21398.38,365.0,25500.0,60,Home Improvement,8293.83,6,0,0.0775,2021-10-15,2021,Q4,-0.051,2.5
BRW02598,50,Self-Employed,4.7,93904.66,388.0,106300.0,60,Debt Consolidation,5674.61,4,2,0.0121,2022-06-08,2022,Q2,1.637,3.0
BRW03932,46,Salaried,1.9,179680.5,372.0,48700.0,60,Business,20311.03,2,0,0.0226,2022-01-07,2022,Q1,1.594,2.5
BRW03706,32,Salaried,1.3,50892.36,365.0,26900.0,12,Auto,5775.42,5,4,0.1135,2023-03-28,2023,Q1,5.106,7.83
BRW00108,40,Salaried,4.5,,379.0,31000.0,36,Vacation,40591.47,3,2,2.5,2022-11-13,2022,Q4,1.75,13.743
BRW02907,26,Salaried,6.1,46674.72,338.0,49900.0,60,Education,16852.49,2,1,0.0722,2022-03-24,2022,Q1,1.812,2.644
BRW03169,33,Salaried,3.1,41869.37,325.0,91900.0,36,Education,53487.66,5,2,0.4258,2021-12-06,2021,Q4,-0.056,3.251
BRW03947,42,Salaried,8.8,27535.99,356.0,32100.0,36,Education,3813.15,6,0,0.0462,2021-06-10,2021,Q2,-0.006,2.5
BRW00058,41,salaried,23.4,86326.81,386.0,51300.0,48,Medical,30870.31,2,0,0.0894,2023-10-22,2023,Q4,4.82,3.895
BRW00076,38,Salaried,9.7,72572.08,380.0,77600.0,48,Debt Consolidation,96370.48,5,1,0.332,2022-04-25,2022,Q2,1.571,2.5
BRW00796,37,Salaried,5.6,142895.48,351.0,34700.0,24,Auto,38176.35,4,0,0.1336,2023-12-09,2023,Q4,5.19,4.443
BRW00368,38,Salaried,3.1,24340.73,314.0,20400.0,36,Auto,37854.2,3,1,0.5184,2022-11-22,2022,Q4,1.72,4.461
BRW04935,43,Self-Employed,0.5,60635.99,,86000.0,36,Auto,20246.06,3,1,0.1113,2023-04-13,2023,Q2,5.301,3.414
BRW00785,48,Salaried,0.7,,404.0,64500.0,12,Auto,13396.84,7,0,2.5,2021-12-14,2021,Q4,0.24,10.181
BRW02077,50,Salaried,3.0,48905.86,421.0,18600.0,60,Home Improvement,13552.27,5,0,0.0554,2023-02-04,2023,Q1,5.011,4.213
BRW02117,28,Salaried,2.9,84798.63,331.0,56000.0,12,Medical,16883.24,8,2,0.1991,2021-05-03,2021,Q2,0.295,2.5
BRW02005,40,Salaried,4.0,36837.83,328.0,36000.0,60,debt consolidation,12880.97,6,0,0.0699,2021-08-15,2021,Q3,0.303,2.5
BRW02053,34,Salaried,0.5,70432.84,300.0,70000.0,24,Business,35321.67,3,0,0.2507,2022-09-04,2022,Q3,1.681,2.675
BRW02929,47,Salaried,0.2,31076.55,352.0,98600.0,84,Education,6913.66,5,0,0.0318,2022-12-01,2022,Q4,1.514,2.5
BRW03585,25,Unemployed,10.2,25752.5,300.0,13500.0,24,Home Improvement,19903.51,5,0,0.3864,2022-02-06,2022,Q1,1.596,7.163
BRW03940,41,Salaried,4.9,33188.0,389.0,46000.0,60,Debt Consolidation,6619.71,6,1,0.0399,2022-02-23,2022,Q1,1.899,2.5
BRW01746,47,Salaried,1.2,146882.0,376.0,34100.0,36,Medical,29578.42,4,0,0.0671,2022-05-26,2022,Q2,1.737,2.5
BRW00121,28,Salaried,2.6,35363.2,333.0,30100.0,24,Debt Consolidation,7101.46,4,0,0.1004,2021-05-03,2021,Q2,-0.123,2.5
BRW01891,38,Self-Employed,0.7,63811.68,321.0,20100.0,36,Business,22237.05,1,1,0.1162,2022-04-13,2022,Q2,1.695,3.052
BRW04401,48,Contract,3.3,31042.94,376.0,17900.0,36,Education,45580.78,5,0,0.4894,2021-11-12,2021,Q4,0.013,2.5
BRW04868,39,Retired,11.6,15306.03,388.0,25800.0,48,Education,23172.47,9,1,0.3785,2021-10-22,2021,Q4,0.017,2.5
BRW00910,34,Salaried,5.5,32454.27,300.0,28600.0,48,Debt Consolidation,12214.39,5,1,0.0941,2021-12-07,2021,Q4,0.301,2.5
BRW00124,43,Salaried,1.5,123714.64,389.0,54700.0,84,Auto,7290.28,3,0,0.0084,2022-10-18,2022,Q4,1.62,2.5
BRW04619,36,Contract,9.8,27053.77,411.0,55200.0,36,Debt Consolidation,107092.85,6,3,1.3195,2022-10-25,2022,Q4,1.849,9.518
BRW01586,39,Salaried,1.0,24809.77,377.0,65100.0,48,Auto,19454.8,2,0,0.196,2021-03-13,2021,Q1,0.141,2.5
BRW01257,42,Salaried,11.3,75709.35,405.0,76200.0,36,Business,14429.12,1,0,0.0635,2023-03-02,2023,Q1,4.849,4.782
BRW03491,35,Self-Employed,3.8,85890.68,300.0,24200.0,48,Home Improvement,18971.7,3,0,0.0552,2023-04-16,2023,Q2,5.022,6.323
BRW03532,36,Salaried,12.1,22360.43,,11200.0,36,Debt Consolidation,41739.68,6,0,0.6222,2023-04-21,2023,Q2,5.209,4.14
BRW03433,37,Salaried,1.0,19525.79,326.0,45300.0,48,Debt Consolidation,16362.26,5,0,0.2095,2022-05-15,2022,Q2,1.766,3.095
BRW01178,28,Contract,4.7,30139.91,,31300.0,84,Home Improvement,64129.06,3,0,0.304,2021-05-01,2021,Q2,0.429,2.5
BRW02759,44,Self-Employed,10.3,47897.04,416.0,25100.0,24,Medical,32417.93,5,2,0.3384,2021-05-17,2021,Q2,0.084,2.5
BRW03717,61,Unemployed,2.6,21281.46,349.0,47400.0,84,Education,22780.4,3,0,0.1529,2023-05-01,2023,Q2,4.712,8.624
BRW02367,22,Salaried,1.4,88794.05,321.0,30900.0,60,Auto,25326.89,2,0,0.057,2022-09-07,2022,Q3,1.694,2.5
BRW03958,49,Salaried,3.3,73835.25,377.0,29800.0,24,Debt Consolidation,3876.93,3,0,0.0263,2022-08-07,2022,Q3,1.972,2.5
BRW00442,22,Contract,22.7,198753.64,367.0,62400.0,36,Vacation,106087.33,2,0,0.1779,2021-11-07,2021,Q4,0.224,2.5
BRW03311,42,Self-Employed,3.8,36169.72,410.0,35600.0,36,Business,13425.19,3,2,0.1237,2022-05-25,2022,Q2,1.407,3.358
BRW03197,22,Salaried,9.3,,,16000.0,60,Business,89593.21,3,0,2.5,2021-05-28,2021,Q2,0.053,6.787
BRW00925,22,Salaried,1.1,10266.63,300.0,61700.0,48,Business,13677.91,7,1,0.3331,2023-12-13,2023,Q4,5.062,7.223
BRW02364,31,Unemployed,13.1,7044.82,443.0,49100.0,12,Debt Consolidation,43668.89,4,0,2.5,2023-12-05,2023,Q4,5.133,17.551
BRW02174,29,Salaried,1.0,91492.84,300.0,25900.0,24,Medical,9799.0,1,0,0.0536,2022-06-04,2022,Q2,1.728,2.5
BRW04799,45,Salaried,0.9,68898.07,,83400.0,24,Debt Consolidation,9996.59,7,2,0.0725,2021-01-25,2021,Q1,0.028,2.5
BRW01411,43,Contract,6.8,14630.55,371.0,31100.0,60,Vacation,8097.74,4,1,0.1107,2022-02-14,2022,Q1,1.821,2.5
BRW03518,50,Salaried,9.9,121955.53,465.0,49600.0,12,Business,25468.74,3,0,0.2088,2021-09-04,2021,Q3,0.193,2.5
BRW01878,22,Salaried,2.4,49939.56,300.0,16000.0,24,Auto,5901.11,6,4,0.0591,2022-06-18,2022,Q2,1.808,5.577
BRW01509,52,Salaried,4.8,67767.24,386.0,20400.0,12,Debt Consolidation,38385.38,4,0,0.5664,2023-10-07,2023,Q4,4.892,6.357
BRW01227,36,Unemployed,6.4,7615.19,311.0,27500.0,36,Business,7476.01,4,2,0.3272,2023-06-07,2023,Q2,5.005,11.178
BRW03654,39,Unemployed,3.0,12424.85,300.0,92000.0,60,Debt Consolidation,19659.76,0,5,0.3165,2022-04-07,2022,Q2,1.698,11.468
BRW02387,28,Salaried,2.5,91777.69,302.0,48800.0,120,Debt Consolidation,49578.89,4,3,0.054,2022-04-15,2022,Q2,1.654,3.905
BRW03638,36,Salaried,2.9,46756.31,317.0,53400.0,36,Business,12660.79,4,1,0.0903,2021-03-06,2021,Q1,0.199,2.5
BRW03130,37,Salaried,13.0,60217.13,375.0,39100.0,36,Education,13390.63,2,3,0.0741,2023-12-15,2023,Q4,5.139,7.58
BRW04423,47,Salaried,6.2,34813.55,383.0,55000.0,12,Debt Consolidation,8247.9,2,0,0.2369,2022-11-10,2022,Q4,1.732,2.5
BRW00324,27,Contract,4.2,78557.37,381.0,23600.0,36,Home Improvement,11754.31,3,0,0.0499,2023-01-22,2023,Q1,4.783,3.468
BRW04685,44,Self-Employed,0.2,24440.28,318.0,84300.0,84,Home Improvement,31946.67,3,1,0.1867,2022-05-29,2022,Q2,1.795,3.945
BRW04195,33,Self-Employed,7.1,20371.62,378.0,137800.0,48,Debt Consolidation,2941.53,6,0,0.0361,2022-07-24,2022,Q3,1.992,2.5
BRW04876,24,Salaried,5.4,52636.06,312.0,64300.0,120,Business,9492.29,6,0,0.018,2023-12-22,2023,Q4,4.989,4.914
BRW03346,35,Self-Employed,1.9,50001.56,,26800.0,24,Medical,51386.83,1,2,0.5139,2021-03-28,2021,Q1,0.198,2.5
BRW04034,29,Salaried,2.3,61880.76,300.0,20300.0,84,Home Improvement,12996.61,3,0,0.03,2021-05-02,2021,Q2,0.516,2.5
BRW01498,48,Salaried,0.9,129422.96,,23600.0,36,Debt Consolidation,7669.97,4,1,0.0198,2022-11-06,2022,Q4,1.482,2.5
BRW01502,29,Salaried,2.4,34606.16,300.0,17700.0,36,Auto,4599.59,4,0,0.0443,2021-12-14,2021,Q4,0.126,2.5
BRW01006,46,Salaried,5.9,24519.35,413.0,43000.0,84,Debt Consolidation,14684.13,6,5,0.0856,2023-08-24,2023,Q3,4.79,8.444
BRW02223,36,Salaried,8.8,77073.34,445.0,33900.0,84,Auto,5273.02,1,0,0.0098,2022-05-26,2022,Q2,1.669,2.5
BRW03977,52,Salaried,0.3,56416.47,300.0,24400.0,84,Business,49073.63,8,0,0.1243,2021-10-22,2021,Q4,0.125,2.5
BRW03568,40,Self-Employed,12.5,60609.54,343.0,180400.0,36,Home Improvement,24287.71,7,4,0.1336,2023-03-29,2023,Q1,5.244,8.466
BRW01467,41,Salaried,1.9,,300.0,97100.0,24,Business,22049.24,5,0,2.5,2021-09-02,2021,Q3,-0.057,9.906
BRW01225,36,Salaried,5.5,56292.97,304.0,115700.0,60,Auto,19666.83,5,0,0.0699,2022-08-01,2022,Q3,1.6,2.573
BRW04944,55,Salaried,1.5,66250.69,380.0,30600.0,60,Auto,10139.87,3,0,0.0306,2021-10-25,2021,Q4,-0.123,2.5
BRW02298,44,Self-Employed,1.7,24825.64,300.0,62800.0,36,Education,6157.77,3,2,0.0827,2021-04-05,2021,Q2,0.051,2.509
BRW03661,30,Salaried,14.7,44785.96,320.0,64400.0,12,Education,9611.54,9,4,0.2146,2021-09-18,2021,Q3,0.163,3.696
BRW01216,31,Salaried,5.4,,338.0,35300.0,60,Home Improvement,28098.9,3,1,1.8733,2023-12-13,2023,Q4,4.861,14.3
BRW04201,27,Self-Employed,0.5,75205.44,324.0,51800.0,120,Business,10619.23,6,1,0.0141,2021-06-19,2021,Q2,0.185,2.5
BRW03550,32,Salaried,11.1,51992.16,359.0,20500.0,120,Debt Consolidation,2739.02,4,0,0.0053,2022-06-28,2022,Q2,1.58,2.5
BRW00420,58,Contract,9.1,116305.13,395.0,31000.0,60,Home Improvement,11113.88,2,4,0.0191,2021-01-03,2021,Q1,0.307,3.192
BRW03889,46,Salaried,3.9,38308.95,414.0,35800.0,60,Home Improvement,14394.31,2,0,0.0751,2021-09-02,2021,Q3,0.32,2.5
BRW00006,53,Salaried,5.3,58928.14,300.0,33400.0,12,Auto,35485.37,1,0,0.6022,2022-01-20,2022,Q1,1.35,3.678
BRW00932,23,Self-Employed,3.3,30277.17,,38500.0,48,Vacation,28733.11,1,1,0.2373,2022-01-05,2022,Q1,1.44,2.5
BRW01691,33,Salaried,1.3,,300.0,16300.0,60,Medical,23522.37,2,1,1.5682,2021-07-08,2021,Q3,0.195,7.865
BRW00439,37,Salaried,1.7,25212.5,327.0,17800.0,48,Debt Consolidation,21476.48,6,0,0.213,2023-02-13,2023,Q1,4.946,3.87
BRW01313,43,Unemployed,4.5,8811.12,327.0,27700.0,120,Home Improvement,5480.26,4,4,0.0622,2021-11-08,2021,Q4,0.147,6.894
BRW00678,47,Salaried,3.5,35781.95,330.0,36100.0,36,Business,23140.36,7,4,0.2156,2023-03-19,2023,Q1,5.108,8.376
BRW02521,67,Contract,0.3,33219.32,449.0,43300.0,84,Medical,14651.67,3,3,0.063,2021-04-03,2021,Q2,0.151,2.5
BRW04637,25,Salaried,5.5,146303.09,300.0,18300.0,36,Home Improvement,28450.26,3,2,0.0648,2023-04-26,2023,Q2,5.087,6.797
BRW01871,35,Contract,0.3,52093.54,406.0,9200.0,36,Auto,6788.42,5,4,0.0434,2021-04-04,2021,Q2,0.209,2.5
BRW02299,22,Contract,8.3,51443.07,336.0,59900.0,120,Debt Consolidation,87598.98,1,2,0.1703,2023-04-24,2023,Q2,5.243,8.077
BRW04660,52,Self-Employed,13.1,25573.65,364.0,31900.0,36,Business,6676.6,3,1,0.087,2023-01-20,2023,Q1,5.077,6.354
BRW04198,22,Salaried,4.5,84485.97,345.0,104300.0,120,Business,10864.28,6,0,0.0129,2023-02-01,2023,Q1,4.915,3.44
BRW03883,29,Salaried,0.5,59908.88,328.0,41700.0,60,Home Improvement,14567.5,4,0,0.0486,2021-09-11,2021,Q3,0.108,2.5
BRW02835,35,Salaried,9.7,21706.8,421.0,38200.0,60,Auto,22775.95,3,4,0.2099,2021-01-11,2021,Q1,-0.007,3.253
BRW04094,50,Self-Employed,0.8,31940.44,319.0,30900.0,48,Home Improvement,13799.26,7,1,0.108,2022-02-27,2022,Q1,1.945,4.559
BRW01941,34,Self-Employed,2.7,87242.25,,70100.0,48,Debt Consolidation,13756.11,1,0,0.0394,2021-11-25,2021,Q4,0.114,2.5
BRW04270,36,Contract,5.2,30503.47,300.0,119900.0,120,Auto,50437.67,7,0,0.1654,2021-06-21,2021,Q2,0.174,2.5
BRW02817,41,Salaried,3.4,21186.96,,12200.0,84,BUSINESS,2767.61,3,0,0.0187,2021-11-29,2021,Q4,0.006,2.5
BRW03948,35,Self-Employed,0.6,14678.81,349.0,47100.0,84,Debt Consolidation,8546.54,4,1,0.0832,2021-01-06,2021,Q1,0.079,2.5
BRW00194,39,Retired,4.0,14862.07,436.0,57300.0,48,Business,6126.27,5,0,0.1031,2021-10-28,2021,Q4,-0.118,2.5
BRW01474,30,Salaried,1.3,92431.77,315.0,63400.0,36,Vacation,9072.75,8,3,0.0327,2022-07-04,2022,Q3,1.735,3.975
BRW02170,47,Self-Employed,0.0,55065.87,322.0,114000.0,12,Debt Consolidation,185142.52,4,0,2.5,2021-06-03,2021,Q2,0.213,11.769
BRW01211,31,Self-Employed,1.5,,336.0,40300.0,48,Auto,5175.71,5,0,0.4313,2022-05-27,2022,Q2,1.783,3.949
BRW02470,48,Salaried,2.7,37294.55,,27400.0,36,Medical,12166.94,3,0,0.1087,2021-05-05,2021,Q2,0.26,2.5
BRW01657,51,Salaried,1.9,49494.76,390.0,71100.0,48,Debt Consolidation,18110.54,0,0,0.0915,2021-09-10,2021,Q3,-0.144,2.5
BRW04304,24,Salaried,4.2,101320.05,328.0,41600.0,120,Business,41319.92,9,0,0.0408,2023-05-19,2023,Q2,4.718,4.735
BRW03063,32,Salaried,0.1,62357.24,300.0,94700.0,36,Debt Consolidation,52298.1,3,0,0.2796,2023-10-07,2023,Q4,4.711,6.039
BRW04648,22,Self-Employed,1.8,,315.0,38800.0,60,Debt Consolidation,3084.0,5,2,0.2056,2022-03-06,2022,Q1,1.809,4.147
BRW02585,31,Salaried,0.2,67675.35,382.0,81500.0,60,Auto,12864.76,6,4,0.038,2023-09-28,2023,Q3,5.096,8.596
BRW01893,36,Salaried,3.7,161318.5,303.0,137700.0,12,Debt Consolidation,50170.77,5,1,0.311,2021-09-30,2021,Q3,0.019,2.5
BRW04752,35,Self-Employed,3.0,119457.08,349.0,83200.0,48,Debt Consolidation,9006.95,4,0,0.0188,2023-11-28,2023,Q4,5.171,3.878
BRW01130,41,Salaried,9.1,217160.19,351.0,63100.0,36,Auto,3217.35,2,4,0.0049,2022-05-01,2022,Q2,1.869,5.409
BRW01461,25,Salaried,0.9,94033.2,325.0,36200.0,24,Auto,4630.1,4,0,0.0246,2023-10-19,2023,Q4,5.003,4.983
BRW00276,39,Salaried,1.4,78848.41,374.0,33100.0,60,Education,25185.37,7,0,0.0639,2022-05-10,2022,Q2,1.61,2.5
BRW04772,44,Salaried,1.7,55069.59,378.0,68000.0,36,Home Improvement,7950.33,3,2,0.0481,2022-12-14,2022,Q4,1.928,3.775
BRW04013,39,Self-Employed,3.3,48007.5,326.0,41800.0,36,Auto,42562.35,3,0,0.2955,2022-05-21,2022,Q2,1.89,3.36
BRW04989,61,Salaried,1.9,38095.12,389.0,27300.0,60,Auto,25885.33,5,0,0.1359,2022-12-29,2022,Q4,1.771,2.5
BRW02328,44,Salaried,4.0,22604.39,300.0,50200.0,12,Business,10701.85,4,3,0.4734,2022-09-15,2022,Q3,1.524,6.028
BRW01302,36,Salaried,0.3,119990.26,322.0,67700.0,36,Home Improvement,5910.1,3,0,0.0164,2021-05-08,2021,Q2,-0.002,2.5
BRW02552,56,Salaried,1.9,63106.79,,105100.0,36,Auto,13124.37,3,0,0.0693,2022-04-08,2022,Q2,1.507,2.5
BRW00222,44,Salaried,7.0,124870.24,318.0,72900.0,84,Business,6484.06,5,0,0.0074,2021-05-13,2021,Q2,0.186,2.5
BRW04667,54,Salaried,1.9,32806.44,356.0,10300.0,48,Debt Consolidation,6097.82,2,2,0.0465,2023-07-21,2023,Q3,5.245,5.536
BRW01972,44,Unemployed,2.7,14664.39,306.0,87300.0,60,Home Improvement,29783.72,5,3,4.684711049278494,2023-04-10,2023,Q2,5.113,28.0
BRW00573,35,Salaried,3.3,28348.16,300.0,8000.0,36,Medical,14967.21,6,2,0.176,2021-08-22,2021,Q3,0.137,3.064
BRW01236,54,Salaried,0.8,30560.67,321.0,59500.0,60,Debt Consolidation,11742.45,3,3,0.0768,2021-03-09,2021,Q1,0.12,3.392
BRW04317,49,Salaried,4.2,58116.63,362.0,11000.0,24,Debt Consolidation,25577.58,4,1,0.2201,2023-08-24,2023,Q3,4.853,5.378
BRW03553,63,Unemployed,1.8,4408.17,386.0,143800.0,12,Auto,10396.51,6,0,2.3585,2022-11-17,2022,Q4,1.537,15.559
BRW02311,55,Self-Employed,0.5,41963.25,300.0,45600.0,48,Home Improvement,7903.56,6,0,0.0471,2023-10-31,2023,Q4,5.283,7.095
BRW01334,39,Salaried,7.3,29756.93,432.0,69600.0,36,Home Improvement,3504.13,6,0,0.0393,2022-11-11,2022,Q4,1.816,2.5
BRW02492,33,Salaried,2.5,145472.79,300.0,10600.0,36,Home Improvement,59685.89,4,2,0.1368,2021-07-06,2021,Q3,-0.014,2.5
BRW00418,49,Salaried,0.0,68085.25,343.0,112800.0,48,Business,7777.98,5,1,0.0286,2021-10-15,2021,Q4,0.12,2.5
BRW00267,23,Contract,8.2,94242.63,382.0,57800.0,60,Debt Consolidation,5740.62,3,0,0.0122,2021-10-19,2021,Q4,0.11,2.5
BRW01104,49,Contract,5.1,40571.99,375.0,18900.0,60,Debt Consolidation,24584.67,2,0,0.1212,2021-08-14,2021,Q3,-0.016,2.5
BRW00257,30,self_employed,9.6,101691.55,300.0,55500.0,48,Debt Consolidation,46723.46,6,3,0.1149,2023-08-25,2023,Q3,5.025,8.417
BRW00295,31,Unemployed,0.7,60777.46,316.0,35100.0,36,Business,14269.92,3,1,0.0783,2023-06-25,2023,Q2,5.047,9.81
BRW04353,22,Unemployed,1.4,11347.29,300.0,52100.0,12,Home Improvement,5641.76,3,0,0.4972,2023-11-03,2023,Q4,5.274,10.716
